g567_evaluation_uid,g567_dataset_row_id,split,map,map_family,agents,budget_ms,contexts,candidates,safe_candidates,primary_safe_AB_candidates,pareto_safe_AB_candidates,joint_positive_AB_candidates,joint_positive_ABC_candidates,harmful_candidates,both_fail_uninformative_candidates,single_run_boundary_uncertain_candidates,primary_training_candidates,contexts_with_zero_primary_training_candidates,contexts_with_only_anchor_like_target,mean_primary_training_candidates_per_context,median_primary_training_candidates_per_context
0c098469d877825ce470889a196e6502e77792e553e7540ebe40e491adf8768c,g567_gate3b_label_train_01011,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,3000,60000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
0c0d9c662e601ae3e64f9832af8641db50c7ece7fd973e2ef90d19f4d1199d93,g567_gate3b_calibration_00053,CALIBRATION,ht_chantry,game,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
0c13c87dc49185c9979d7972d2c14f1b4c18270bfbc144de7cc21e94d1eac4ad,g567_gate3b_label_train_00717,LABEL_TRAIN,g567-large-room-128x128-a-v2,large_room,3000,60000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
0c1cebd2caa36392e3888e2c0388aa4ba80fe4f4ba2f5924eeea6e57bd0d2516,g567_gate3b_label_train_00110,LABEL_TRAIN,den312d,game,12,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
0c37b940b836fd187d06f86a02e66a67ac143557d6730f3250cefe9e4bccb5cd,g567_gate3b_label_train_00869,LABEL_TRAIN,g567-large-empty-128x128-a-v2,large_empty,1000,40000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
0c5b2071daaf5bcd20a0fa38b60a7f095ec7761cbfaa18028cd378260b33fc1e,g567_gate3b_label_train_01044,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,3000,60000,1,21,21,21,1,0,0,1,0,0,1,0,1,1,1
0c637704fcd8aa09e31d53c240ad5c3c9c1a08f524cdafeb0aa79ece75b92c15,g567_gate3b_label_train_01914,LABEL_TRAIN,g567-large-maze-128x128-a-v3,large_maze,1000,40000,1,21,21,21,1,0,0,1,0,0,1,0,1,1,1
0c72f374afe1dcd944d390079466ea41830ccdb23201a831815d298d869c718b,g567_gate3b_label_train_00696,LABEL_TRAIN,g567-large-room-128x128-a-v0,large_room,3000,60000,1,21,21,21,1,0,0,20,0,0,1,0,1,1,1
0c803262cb7fb5029dbaedfe1dac7d37995a50192b87808f492522917d84354c,g567_gate3b_label_train_01337,LABEL_TRAIN,room_64_64_16,room,2000,40000,1,21,21,21,1,12,12,7,0,0,1,0,0,1,1
0c870f9f30f9697d578f2eca861b8a8fab3c977e5fe8fc00eae94e1b6d59974c,g567_gate3b_calibration_00144,CALIBRATION,empty_16_16,empty,64,30000,1,21,21,21,1,0,0,2,0,0,1,0,1,1,1
0c8fe46fde204493a5adc735b341add859394a2217de885391d4e36404102f0c,g567_gate3b_label_train_01202,LABEL_TRAIN,g567-warehouse-20x10-a-v1,warehouse,16,30000,1,21,21,21,1,4,2,2,0,0,1,0,1,1,1
0c9abf4153ee57b483bab18649454f650198d28d635eff16aeac95e854239fa7,g567_gate3b_calibration_00328,CALIBRATION,maze_128_128_1,maze,64,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
0c9c519fcdac0b716b94908ee624de0134d5718917ec5345bd6a0884b9187fb4,g567_gate3b_label_train_01094,LABEL_TRAIN,g567-room-48x48-a-v3,room,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
0ca8048f7cd7647dcded2a408b05e0020ae7a52285221ece50c6049b8a1c3533,g567_gate3b_label_train_01991,LABEL_TRAIN,g567-large-maze-128x128-a-v0,large_maze,3000,60000,1,21,21,21,1,20,0,1,0,0,1,0,1,1,1
0cae79e57082f0e6beb8d65a02ea9ccf4e69fdc0132859bed1ac75f4551583fc,g567_gate3b_label_train_00866,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,1000,40000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
0cbe4e351056586d428ed075d485c71d863a243f00e3ed183e7f2ac431e5a096,g567_gate3b_label_train_01497,LABEL_TRAIN,g567-large-maze-192x128-a-v3,large_maze,2000,40000,1,21,21,21,1,19,0,0,0,0,1,0,0,1,1
0cc1a3ee9da2b514c86de3245df4238c707a909b375afff8ff2d2793287d324e,g567_gate3b_label_train_00306,LABEL_TRAIN,g567-string-64x32-a-v0,irregular_bottleneck,384,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
0cc227013dc7be1777d86937604561af39e9eeed157bee4dc9e2efe19b1169cf,g567_gate3b_calibration_00023,CALIBRATION,ht_chantry,game,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
0ce62aa21b8ed3e656074ff3d14e71c40fbe34436ac12ade9f693638ba7585a4,g567_gate3b_label_train_00203,LABEL_TRAIN,random_32_32_10,random,8,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
0ce954f6a31a9c96f315549f0b6801c82a832af0678088aa14b1e9ce6243b3f2,g567_gate3b_label_train_00890,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,2000,40000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
0d221875ef5fe9e11053fc4638b7b55dfe9d312c439d4ee1fdc7efed322e3c7c,g567_gate3b_label_train_01819,LABEL_TRAIN,room_32_32_4,room,16,30000,1,21,21,21,1,2,0,0,0,0,1,0,1,1,1
0d37b986260afdf3b0d1887a0dc4933ee213b43d6e0dcf125f50332f188534f2,g567_gate3b_label_train_01790,LABEL_TRAIN,room_32_32_4,room,12,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
0da2de28685e9a2091d055353c1b8efffb49ac85a57483c3df0b4e14e3eb895d,g567_gate3b_label_train_01752,LABEL_TRAIN,g567-room-64x48-b-v0,room,1500,40000,1,21,21,21,1,3,3,10,0,0,1,0,0,1,1
0daa7738a95c4d330bfa66499415b2c86987f3e01806c23afd534a2dff6d0a77,g567_gate3b_calibration_00070,CALIBRATION,ht_chantry,game,2000,40000,1,21,21,21,1,1,1,15,0,0,1,0,1,1,1
0ddbc95943164a9abae08aacedd061e4c6fef9642d95654b161e7a1a5b1b2475,g567_gate3b_calibration_00013,CALIBRATION,ht_chantry,game,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
0de60c70952d860e379864e4f43b5de24d370025e5c1ccd94974516e454f6e2a,g567_gate3b_calibration_00435,CALIBRATION,g567-large-lanes-192x128-a-v2,large_lanes,2500,40000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
0e4a20b16345f4c938d6c4fcda6b2ddee8e9ccb4db878f539047e72b97c781d6,g567_gate3b_label_train_01327,LABEL_TRAIN,room_64_64_16,room,384,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
0e550dcf70a66f8aecac08fd16210b186e1c80fbb93cb486a83edae110c7fea7,g567_gate3b_label_train_00730,LABEL_TRAIN,g567-large-room-128x128-a-v0,large_room,3000,60000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
0e6a5dfc2fc66e905c384d2e25742e574838ce58b29dffa47c7a3f374f6c1648,g567_gate3b_label_train_00797,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,24,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
0e70415588910b28a2fa132db6f356ba645f300f1f20929c64abaa229ab070ca,g567_gate3b_calibration_00000,CALIBRATION,ht_chantry,game,8,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
0e753068e4bfc6d0197bd7f9f92dd9e4f54a9a6dc30510ad981dc3b847a19c23,g567_gate3b_calibration_00069,CALIBRATION,ht_chantry,game,2000,40000,1,21,21,21,1,2,2,18,0,0,1,0,1,1,1
0e84f59bef9c6521468f5aabd62cf000d6c404a4373de65e97f3a53fda11dcd5,g567_gate3b_label_train_01421,LABEL_TRAIN,maze_128_128_2,maze,512,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
0e9536b44625eed06d059c551f9cbba0bdcca099b876d04943db28d308fcaca8,g567_gate3b_label_train_01678,LABEL_TRAIN,g567-room-64x48-b-v2,room,32,30000,1,21,21,21,4,0,0,0,0,0,4,0,0,4,4
0ec357f612d0189463b5c63280c129cffcd639a3d7e4b55d11dc79951861b918,g567_gate3b_label_train_01499,LABEL_TRAIN,g567-large-maze-192x128-a-v1,large_maze,2000,40000,1,21,21,21,1,0,0,1,0,0,1,0,1,1,1
0f0c002f1734d0f21152a595cbd487baf6322e4046169e279b3c458aa222fc45,g567_gate3b_label_train_00719,LABEL_TRAIN,g567-large-room-128x128-a-v2,large_room,3000,60000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
0f17b07ff105708a99465936ad06544db40cf379e3693b95a4b038f195400b5d,g567_gate3b_label_train_01422,LABEL_TRAIN,maze_128_128_2,maze,512,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
0f5d4d259ed703a338d9656b8ef7ce300a05791b25b79af523a5e6af056ebcf9,g567_gate3b_calibration_00104,CALIBRATION,empty_16_16,empty,12,30000,1,21,21,21,17,0,0,0,0,0,17,0,0,17,17
0f61770af1ac4495e92fa77a5694b90480e9e21dcec34f415b4d9c80fe70bcbf,g567_gate3b_calibration_00043,CALIBRATION,ht_chantry,game,128,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
0f6945e9b07557d36fe37dad8c68d0a3d9850146fc08e69e0944e23a8e8a2df9,g567_gate3b_label_train_01887,LABEL_TRAIN,g567-room-24x24-a-v2,room,80,30000,1,21,21,21,2,12,4,0,0,0,2,0,0,2,2
0fba05cf9b2f08ad979f20ce17f04c971c927c224e1506ba0fbb02988b370352,g567_gate3b_calibration_00327,CALIBRATION,maze_128_128_1,maze,64,30000,1,21,21,21,1,0,0,20,0,0,1,0,1,1,1
0ff0ae6ae9126df14d485bc61ce35f2d33fc73106efc65791dc306be702d7716,g567_gate3b_label_train_01185,LABEL_TRAIN,g567-random-16x16-a-v0,random,24,30000,1,21,21,21,1,1,0,0,0,0,1,0,1,1,1
1008e395e995c35c4703e8cea0d34a5ba50df1623b93e145fd9616159e6e8e85,g567_gate3b_label_train_00846,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,1000,40000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
10217557b0331e87d43f6d060690a4ae2e95cfdcbf71e19c0f20761cd0cd7056,g567_gate3b_calibration_00243,CALIBRATION,empty_32_32,empty,384,30000,1,21,21,21,1,0,0,13,0,0,1,0,0,1,1
102984b18e9bd954dc1e9fdc4ae8c77948a0017faa12f5d278addac08f6dc92e,g567_gate3b_label_train_00985,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,3000,60000,1,21,21,21,1,0,0,1,0,0,1,0,1,1,1
102be4a33eaf3183b0fcd9648960904faf40441e413cc5219c21f88bd9be9e35,g567_gate3b_label_train_01126,LABEL_TRAIN,g567-room-48x48-a-v0,room,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
1057b1d3e25c6094804728b728dcf7a09c2296158e6dc5e0876c147252c5c8fa,g567_gate3b_label_train_01765,LABEL_TRAIN,g567-room-64x48-b-v3,room,1500,40000,1,21,21,21,1,5,5,14,0,0,1,0,1,1,1
105bec7f65099a5d0b26685fe0087fd7339ec9177bc3a4e1f188f34254d3001f,g567_gate3b_label_train_00365,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
10802d43223cc904faa1ab1e486661978af70441ed066c9d71ce11074e893ad7,g567_gate3b_calibration_00324,CALIBRATION,maze_128_128_1,maze,64,30000,1,21,21,21,1,0,0,20,0,0,1,0,1,1,1
10924dda7377b499afe4d92b3c0af06edee17cd72a760da0c179dbd10baeaa44,g567_gate3b_calibration_00315,CALIBRATION,maze_128_128_1,maze,48,30000,1,21,21,21,1,0,0,2,0,0,1,0,1,1,1
10b6a6ce884d768228a7a5163b5178bd9915c1643bd41ddd9fb4a679cc20653b,g567_gate3b_label_train_00687,LABEL_TRAIN,g567-large-room-128x128-a-v2,large_room,3000,60000,1,21,21,21,1,1,1,0,0,0,1,0,0,1,1
10b89b9ac727473ef1748fbdc2e5467be8fc93109c339df3462dc5a7cbb7f493,g567_gate3b_label_train_01255,LABEL_TRAIN,room_64_64_16,room,48,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
10c79dcd55dbf605f2668ac9a5b54f0bbaabab4bcb325a76fbb0867d1ce4b83f,g567_gate3b_label_train_00564,LABEL_TRAIN,maze_32_32_2,maze,8,30000,1,21,21,21,5,0,0,0,0,0,5,0,0,5,5
10cf0529efe6311fb7b69afc0435193a72b44ca65481e4ba82a19113faab5d16,g567_gate3b_label_train_00180,LABEL_TRAIN,den312d,game,256,30000,1,21,21,21,1,0,0,19,0,0,1,0,1,1,1
110b2f2b449e7dee762d62c50c40331e5977523b1247b66a6146d76cffc8a59b,g567_gate3b_calibration_00436,CALIBRATION,g567-large-lanes-192x128-a-v2,large_lanes,2500,40000,1,21,21,21,1,0,0,5,0,0,1,0,1,1,1
110c278f3e9df414b1b2d697b925928994c9acf2e3258418921e7fa102edafb6,g567_gate3b_label_train_00431,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,384,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
110ea495fcdc90f40c18a194e38129aad57939a0a519abc38f4fd56554a97316,g567_gate3b_label_train_00556,LABEL_TRAIN,room_64_64_8,room,2000,40000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
1111078c59a281a8cee91f37be105daf9df038473cbc9a0553308e73dea8bb12,g567_gate3b_label_train_01417,LABEL_TRAIN,maze_128_128_2,maze,384,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
112e609ed68c9be8ee9ed8574ec47ed1746c27f73192f32c1f72ed018d690e18,g567_gate3b_calibration_00147,CALIBRATION,empty_16_16,empty,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
11665e599c3002026bf25e67e256e45dd2a61ce7e7a75258f614b5515c8a44d1,g567_gate3b_label_train_00707,LABEL_TRAIN,g567-large-room-128x128-a-v2,large_room,3000,60000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
117a93c25b0fde0f3146354033ee04ffd8ba6d3808eee307ffa3d6c16121ed6e,g567_gate3b_label_train_01107,LABEL_TRAIN,g567-room-48x48-a-v1,room,48,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
11cdfbc764627ba6f36fb03e9c65733cea29bd501728560471466eef0b1c60eb,g567_gate3b_label_train_00540,LABEL_TRAIN,room_64_64_8,room,1000,40000,1,21,21,21,1,0,0,20,0,0,1,0,1,1,1
11dd1f56398a1623afaf7383e0b98ad861afa6918885859e8b81c9fc66676ccf,g567_gate3b_label_train_01322,LABEL_TRAIN,room_64_64_16,room,384,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
11dfbcc2d631ebcba5c0b7de4dde080954469e5cfb7f7e4cc775ee857cfbf813,g567_gate3b_label_train_00489,LABEL_TRAIN,room_64_64_8,room,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
121b80347a4b89054d0a56305c6afcf37183c2fc7dcffec2526cbe44ab32e959,g567_gate3b_calibration_00096,CALIBRATION,warehouse_small,warehouse,768,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
1225f26842574140cbcce28aafc0c2b722491d0a76a7bf46dd0f1a5dc5be27a3,g567_gate3b_label_train_01376,LABEL_TRAIN,maze_128_128_2,maze,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
124ef4b20573efa028d570cd7919f0d3c5640626775dbe4db8703765a28d5a8b,g567_gate3b_label_train_00354,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,48,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
12637a026c74b5b4d7eb8c179ca97173a5c6f1b17c0edd4c0996dd9ea1666d6e,g567_gate3b_label_train_01285,LABEL_TRAIN,room_64_64_16,room,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
12d3eea4126935df67077d057b21e5434f437d7180ddea52632d873d514c6409,g567_gate3b_calibration_00118,CALIBRATION,empty_16_16,empty,24,30000,1,21,21,21,2,0,0,0,0,0,2,0,1,2,2
12ff90738c806411a1a89b3c7230e3ed3f5739f98835b1ef4a3b23ba61af3bf8,g567_gate3b_label_train_00936,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,2500,40000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
133fc6f54b3f92e98def7680ff114eb96646ac41ef25132a85c8639524765814,g567_gate3b_calibration_00206,CALIBRATION,empty_32_32,empty,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
13441cafc23bf2bd1763e74c9c38e02db74041d6778a87087dc7c226967174d3,g567_gate3b_label_train_00418,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,256,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
13593e28945c50b3aa1273cb711587359e5f08be40421075dc00d5668b0314e6,g567_gate3b_label_train_00048,LABEL_TRAIN,random_64_64_20,random,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
1366ec5c6450150009619bac07442b47bd966dc0eae9e88e20f363ec1c18225f,g567_gate3b_calibration_00376,CALIBRATION,g567-large-lanes-192x128-a-v3,large_lanes,2500,40000,1,21,21,21,1,20,0,1,0,0,1,0,0,1,1
13dd1655b3df1548f5cdd11cd1426d4c4d6c7c8d14e524ab63c564404866d52b,g567_gate3b_label_train_01310,LABEL_TRAIN,room_64_64_16,room,256,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
13e6f365ef29ea6e651972e695d330ea0ad40ed7113219945cc79bab39b81e24,g567_gate3b_label_train_01279,LABEL_TRAIN,room_64_64_16,room,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
13e8a987a52db253c2512abebf1b942c76265fb148b39bf12f85ec2d178d4552,g567_gate3b_label_train_01354,LABEL_TRAIN,maze_128_128_2,maze,48,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
13fb3942ae1590b4a4508bafd7bc2b279d1eaffeb47f00e5de3096d0457d7326,g567_gate3b_label_train_00671,LABEL_TRAIN,g567-large-room-128x128-a-v2,large_room,3000,60000,1,21,21,21,1,0,0,20,0,0,1,0,1,1,1
1400e2388aaed75807c11af1eeae73aa1a4ace84a12ff82493a3d604b871822e,g567_gate3b_calibration_00066,CALIBRATION,ht_chantry,game,1000,40000,1,21,21,21,2,0,0,13,0,0,2,0,0,2,2
1413eee9473f8be27ba7bc417b3c6639a2235156161c3f3e9c30ed13df3149c5,g567_gate3b_label_train_01484,LABEL_TRAIN,g567-large-maze-192x128-a-v3,large_maze,2000,40000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
14260a1ce9a83c259ca672591fc5f1e046f12173409eb45eaebf39c1b156c35c,g567_gate3b_label_train_00132,LABEL_TRAIN,den312d,game,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
1428322b79d15895bed962750f201d22bfab100c78d71654a9b9b13335f02126,g567_gate3b_label_train_00300,LABEL_TRAIN,g567-string-64x32-a-v2,irregular_bottleneck,384,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
144243af13d4c3840b76cd25e3153dafc024cdcf62e82dd328753ebbf73510e1,g567_gate3b_label_train_00064,LABEL_TRAIN,random_64_64_20,random,48,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
144db2de21a2a1d58907123be78141027a8e1dfba9264bee617c293b6f44ffb1,g567_gate3b_label_train_00315,LABEL_TRAIN,g567-string-64x32-a-v0,irregular_bottleneck,384,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
145181efae07c143aba8def0a8d6550165e5363db68281df29bed20801ef7eaa,g567_gate3b_label_train_00689,LABEL_TRAIN,g567-large-room-128x128-a-v0,large_room,3000,60000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
146845bb56a33c8f9e47a27caaff87a605cd139f80de3395841b7e2f4bff477d,g567_gate3b_calibration_00482,CALIBRATION,g567-connector-48x48-a-v2,connector,256,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
1490f0631bcf514ba3841d56aeeedfc8b13b28ecda7fd3967c7ffed6b822d4e4,g567_gate3b_label_train_01161,LABEL_TRAIN,g567-room-48x48-a-v0,room,512,30000,1,21,21,21,1,5,0,16,0,0,1,0,1,1,1
14962d1e6acdecd63bc1710bc2a9ffc97444e187124aeb0b972b6e97966dc4d8,g567_gate3b_label_train_00569,LABEL_TRAIN,maze_32_32_2,maze,12,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
1497cb0e28ccfff44f30c3444f6b9246deff6b3ed230cece405af3ebe4ac0027,g567_gate3b_label_train_01040,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,3000,60000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
14af862cfadabc403150b5ce6233cc8af353e5dfce31bf319ca3d4d1ed0b62f4,g567_gate3b_label_train_01564,LABEL_TRAIN,g567-random-16x16-a-v2,random,8,30000,1,21,21,21,14,0,0,0,0,0,14,0,0,14,14
14cd019b92de5ec6ac3a478dd763f87d25b6c7baeaa13e88a0b0f0828d39fadf,g567_gate3b_label_train_01835,LABEL_TRAIN,room_32_32_4,room,24,30000,1,21,21,21,3,0,0,0,0,0,3,0,0,3,3
14e26da24114298255d1897b718b4e0b81410af5498098caf3d2b3028fd725c4,g567_gate3b_label_train_00507,LABEL_TRAIN,room_64_64_8,room,192,30000,1,21,21,21,1,0,0,6,0,0,1,0,1,1,1
14eaba57d0ba408290f93ea0755516dbd4aff073a04a79a88332649c26c70f19,g567_gate3b_label_train_00570,LABEL_TRAIN,maze_32_32_2,maze,12,30000,1,21,21,21,17,0,0,0,0,0,17,0,0,17,17
151538aaee6c847781129a38f8c72e5a02ad527c0c2dc8f6d320a7d6af32568f,g567_gate3b_label_train_01017,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,3000,60000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
152b9b34912fdfeef8fccb106e62abb9f9355c1f2a4188df09873f97c5693c76,g567_gate3b_label_train_01084,LABEL_TRAIN,g567-room-48x48-a-v0,room,24,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
155baaea3fb6e33512240af887bf921c383e822edf310ba8c75b34227864820a,g567_gate3b_calibration_00277,CALIBRATION,warehouse_small,warehouse,80,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
159464a3becf018f4ad9bd68de8b609738e648e2b301220ee937a36518f425ad,g567_gate3b_label_train_01346,LABEL_TRAIN,maze_128_128_2,maze,48,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
15b7fedb46f6a16471dbe147c3a8ca94de33c7e13a8708e36e3952ff18610e97,g567_gate3b_label_train_00453,LABEL_TRAIN,room_64_64_8,room,12,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
15b8dcfd8080ceb5d2e9713a99f1b97230ff4a2dd702ded2df8a239c67734682,g567_gate3b_label_train_01207,LABEL_TRAIN,g567-warehouse-20x10-a-v3,warehouse,16,30000,1,21,21,21,3,0,0,0,0,0,3,0,0,3,3
15c001ed5f7904fa954d7a2292126c7e986e077f1dcdb7c60431761eff741987,g567_gate3b_label_train_01072,LABEL_TRAIN,g567-room-48x48-a-v3,room,8,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
15e13993970b95bf27928ae3355e3b312795eb0dd6f9d9be15674efdda78fb78,g567_gate3b_label_train_01302,LABEL_TRAIN,room_64_64_16,room,256,30000,1,21,21,21,1,0,0,1,0,0,1,0,1,1,1
15f476960e5111d990f10111a374d9a7f96475ed86339f8a018b5ce898e917b2,g567_gate3b_calibration_00210,CALIBRATION,empty_32_32,empty,64,30000,1,21,21,21,3,0,0,0,0,0,3,0,0,3,3
15f7af3e1e068b74139740269cd606bc1672be5644e4e4cf5880aac61ec4ce4f,g567_gate3b_label_train_00815,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
1603d1ed7eeb9f80824c8d3b2047152d686b971f0e426578035e554700d48e3f,g567_gate3b_calibration_00169,CALIBRATION,empty_16_16,empty,128,30000,1,21,21,21,1,0,0,10,0,0,1,0,1,1,1
1606f15d2c1f06e25d5c072ef70882eeec395ba0eeb7d7f1e2fd3893220f9010,g567_gate3b_label_train_01702,LABEL_TRAIN,g567-room-64x48-b-v3,room,384,30000,1,21,21,21,2,2,2,7,0,0,2,0,0,2,2
1610ac3fbcb63b8802b6a047f215c29eedc944246935e4b9863c03756ba5d2e7,g567_gate3b_label_train_00220,LABEL_TRAIN,random_32_32_10,random,16,30000,1,21,21,21,3,0,0,0,0,0,3,0,1,3,3
161a0905cf75f60279024068436d4b8c965dc673e1961709e1cb8bb7a57a4ec7,g567_gate3b_label_train_00939,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,2500,40000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
161c55f7e98c2c79460464998ac3ab5dc66df698485e729535c84cc52696b4b0,g567_gate3b_label_train_00187,LABEL_TRAIN,den312d,game,1500,40000,1,21,21,21,1,20,11,6,0,0,1,0,1,1,1
16669b05edba54d5f3579b25558fa77cb43eba1055baee6d4584ceed2e221395,g567_gate3b_label_train_00055,LABEL_TRAIN,random_64_64_20,random,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
1675d49c98d70d1a94fd80373ac5fb36b8705ff8847d5a4155ab61c51b2422f6,g567_gate3b_label_train_00599,LABEL_TRAIN,maze_32_32_2,maze,32,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
1685a25654d31f06030650a698c27642f1ec15bdcba8ed69bcd7f8ef0bbd9f69,g567_gate3b_label_train_00438,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,512,30000,1,21,21,21,1,0,0,20,0,0,1,0,1,1,1
168e246b534bcdfd76c4473a7a5cca93d5d1038427869dd0ae54e8146f82fa9e,g567_gate3b_label_train_01168,LABEL_TRAIN,g567-room-48x48-a-v3,room,1000,40000,1,21,21,21,1,2,2,14,0,0,1,0,1,1,1
16d4c08dc8d925c73896d921988d98b15e81347e6e0489bf5b83a9e36fae2290,g567_gate3b_label_train_01818,LABEL_TRAIN,room_32_32_4,room,16,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
16e0fb4d70e9691b531216ddf63db97dccb76401fec2c087515762f4c157f0d3,g567_gate3b_label_train_01487,LABEL_TRAIN,g567-large-maze-192x128-a-v3,large_maze,2000,40000,1,21,21,21,1,0,0,1,0,0,1,0,0,1,1
16e21385d67f55b9e7dafba63259a76047c386fedab2cd2f666858a47feb4c42,g567_gate3b_calibration_00167,CALIBRATION,empty_16_16,empty,128,30000,1,21,21,21,1,0,0,10,0,0,1,0,1,1,1
170712bbc5e2a0c24c6e45b6ca1841e0c13e6095a8b1ed1bd940bb7ccc367496,g567_gate3b_label_train_01085,LABEL_TRAIN,g567-room-48x48-a-v3,room,24,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
1712cd730e6f70035d402e51ff66832eb94b0448cf8f6a70342675b7350c6fc9,g567_gate3b_label_train_01171,LABEL_TRAIN,g567-room-48x48-a-v3,room,1000,40000,1,21,21,21,1,3,3,10,0,0,1,0,0,1,1
