map,map_family,solver_seed,solver_scenario_path,scenario_file_exists,scenario_sha256_expected,scenario_sha256_actual,scenario_sha256_match,map_file_exists,map_sha256_expected,map_sha256_actual,map_sha256_match,scenario_pair_count_expected,scenario_pair_count_actual,scenario_pair_count_match,unique_start_count,unique_goal_count,duplicate_starts,duplicate_goals,all_starts_traversable,all_goals_traversable,all_pairs_reachable,assignment_sha256_expected,assignment_sha256_actual,assignment_sha256_match,width_height_match,valid,failure_reasons,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,source_round,scenario_bank_source,generated_in_g561,g561_instance_uid,start_goal_regime,nominal_budget_ms,base_time_limit_sec,ltm_max_iterations,agent_density,start_goal_overlap_count,own_start_goal_match_count,path_found_rate
room-32-32-4,room,7032,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-7032.scen,true,521703ec1dacfa0de2fd049fbd20ffc77009a901d52c4090424ecae45d76221c,521703ec1dacfa0de2fd049fbd20ffc77009a901d52c4090424ecae45d76221c,true,true,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,true,64,64,true,64,64,false,false,true,true,true,4d38a67b36d09936251fa2ecdc7641ab7527d21147078dc76b5fe0f92d5ddacb,4d38a67b36d09936251fa2ecdc7641ab7527d21147078dc76b5fe0f92d5ddacb,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
room-40-32-8,room,7033,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-7033.scen,true,ab1370c30610e98ee76af9df62dd85f32d4e7b691a478d8c575b5f901cacc894,ab1370c30610e98ee76af9df62dd85f32d4e7b691a478d8c575b5f901cacc894,true,true,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,true,96,96,true,96,96,false,false,true,true,true,a7c0b5c3f57f93e84ba4246204a37793f2c50b681c7ea407362816a8fede2089,a7c0b5c3f57f93e84ba4246204a37793f2c50b681c7ea407362816a8fede2089,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-warehouse-a-32,warehouse,7034,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-7034.scen,true,d6c3016e9cb0143a57d2d0d1f287b39163526cff1be451e35fd02d8706115fc8,d6c3016e9cb0143a57d2d0d1f287b39163526cff1be451e35fd02d8706115fc8,true,true,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,true,128,128,true,41,128,true,false,true,true,true,ebdbc7511cee59b63d8171d76eb505fa9578403a143c03d3ad5a50ce3771fd2c,ebdbc7511cee59b63d8171d76eb505fa9578403a143c03d3ad5a50ce3771fd2c,true,true,false,duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-warehouse-b-36,warehouse,7035,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-7035.scen,true,a1899b4bf991957512c769a1de09c5103010de138ffdeb97c342c51e433852dc,a1899b4bf991957512c769a1de09c5103010de138ffdeb97c342c51e433852dc,true,true,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,true,256,256,true,256,256,false,false,true,true,true,a1d1afceedec93325d1b7f23b65da6b537a2512a8f2fe2a7cffb58bc6548bf4c,a1d1afceedec93325d1b7f23b65da6b537a2512a8f2fe2a7cffb58bc6548bf4c,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-connector-32,irregular_bottleneck,7036,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-7036.scen,true,3dd6e4ac964c9fb9d5a5c8ed73873b19c7a7916bb154a9def295e4f29e6da030,3dd6e4ac964c9fb9d5a5c8ed73873b19c7a7916bb154a9def295e4f29e6da030,true,true,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,true,16,16,true,16,16,false,false,true,true,true,eee780ffaed706e7ec8e5339a1ff19bea836ff39312ebd8a6849ef056f93f631,eee780ffaed706e7ec8e5339a1ff19bea836ff39312ebd8a6849ef056f93f631,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-corners-34,irregular_bottleneck,7037,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7037.scen,true,96ef211d36af553af367f218f76bff867dd8639e12d46be05cda8632ba54ac84,96ef211d36af553af367f218f76bff867dd8639e12d46be05cda8632ba54ac84,true,true,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,true,32,32,true,32,32,false,false,true,true,true,bfb69ad6e2927da58e570e1ffe6cacba0f2a9d3cdef307997ac11e6cdb79ecab,bfb69ad6e2927da58e570e1ffe6cacba0f2a9d3cdef307997ac11e6cdb79ecab,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-loop-chain-36,irregular_bottleneck,7038,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-7038.scen,true,1d7e677c5f2f4d3d4f05819649b4f3d7582920dd7695b450ff705b95f47031d3,1d7e677c5f2f4d3d4f05819649b4f3d7582920dd7695b450ff705b95f47031d3,true,true,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,true,64,64,true,64,64,false,false,true,true,true,131244baf16e17e8c64bc307804603c990c786ef2af1a196560b57450a2d6282,131244baf16e17e8c64bc307804603c990c786ef2af1a196560b57450a2d6282,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-tunnel-38,irregular_bottleneck,7039,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-7039.scen,true,f0c1d38270e4e92310d4d0ac098cfa583d415e7bf856f48f4605259825064a9a,f0c1d38270e4e92310d4d0ac098cfa583d415e7bf856f48f4605259825064a9a,true,true,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,true,96,96,true,75,96,true,false,true,true,true,c0adcaa97a784aa971588fd02c98a5f164a978880ad9f70b1ee86e8e33dfcea7,c0adcaa97a784aa971588fd02c98a5f164a978880ad9f70b1ee86e8e33dfcea7,true,true,false,duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-string-40,irregular_bottleneck,7040,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-7040.scen,true,81e7816ee3902c91d8460b1cddb4719d7b0e8b6992cdac05cffd7faf2437ebcd,81e7816ee3902c91d8460b1cddb4719d7b0e8b6992cdac05cffd7faf2437ebcd,true,true,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,true,128,128,true,128,128,false,false,true,true,true,12aad41b724043813999d4ebc0fd291b91ea4981444f93de0f981a3eb4428640,12aad41b724043813999d4ebc0fd291b91ea4981444f93de0f981a3eb4428640,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-tree-42,irregular_bottleneck,7041,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-7041.scen,true,5f12a88e988676b55efc487e923e8088e68ea4810c722167b6b8d0defd5f9a62,5f12a88e988676b55efc487e923e8088e68ea4810c722167b6b8d0defd5f9a62,true,true,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,true,256,256,true,93,86,true,true,true,true,true,eb2be24a1486dc51319f6221ef269ce6f6d675c954ec0704b9dc7bae3a8e0a57,eb2be24a1486dc51319f6221ef269ce6f6d675c954ec0704b9dc7bae3a8e0a57,true,true,false,duplicate_goals;duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-game-den-32,game,7042,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-7042.scen,true,65f1732bcf18462c8dfc064f85bbb9330197e326e83d5aca4a865a15b05e0612,65f1732bcf18462c8dfc064f85bbb9330197e326e83d5aca4a865a15b05e0612,true,true,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,true,16,16,true,16,16,false,false,true,true,true,9365d9c0092f213e4eaa1553f2326a58c53dacd63f47783cea8575a4266dbeb9,9365d9c0092f213e4eaa1553f2326a58c53dacd63f47783cea8575a4266dbeb9,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-game-brc-32,game,7043,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-7043.scen,true,1a5451c0c35ccdf66216cbc26e645d9c41634187f74e1185803397ad50c4e86d,1a5451c0c35ccdf66216cbc26e645d9c41634187f74e1185803397ad50c4e86d,true,true,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,true,32,32,true,32,32,false,false,true,true,true,4e57f5675e04f54b9d4db1fa4a39325176f61bf3c29f76a5f434271ef88cbd85,4e57f5675e04f54b9d4db1fa4a39325176f61bf3c29f76a5f434271ef88cbd85,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-city-berlin-32,city,7044,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-7044.scen,true,532343306ca383cbe55ae0bdfbb110817fed75bfb6ec09fc912d6519fee22afe,532343306ca383cbe55ae0bdfbb110817fed75bfb6ec09fc912d6519fee22afe,true,true,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,true,64,64,true,60,64,true,false,true,true,false,909ecb1633970dc3654ed5ec4b13b7b2669af99419541a30e202b7498a64a2e1,909ecb1633970dc3654ed5ec4b13b7b2669af99419541a30e202b7498a64a2e1,true,true,false,duplicate_starts;pair_not_reachable,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-city-boston-32,city,7045,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-7045.scen,true,841098c554e61445c80419413a90bd3c91570c680f192590ec88b2f9e90ff5f7,841098c554e61445c80419413a90bd3c91570c680f192590ec88b2f9e90ff5f7,true,true,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,true,96,96,true,96,96,false,false,true,true,false,46f565d257311d57409506f567ca04b13af4c0d55300e975a89ec84cbd39a365,46f565d257311d57409506f567ca04b13af4c0d55300e975a89ec84cbd39a365,true,true,false,pair_not_reachable,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-city-paris-32,city,7046,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-7046.scen,true,a46bb4c1949ccaf53aeeb10aba9571cc2e843c4a7a6ac0ee286e637126c7c8df,a46bb4c1949ccaf53aeeb10aba9571cc2e843c4a7a6ac0ee286e637126c7c8df,true,true,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,true,128,128,true,128,128,false,false,true,true,false,85eda00dc28f17ecdef0f71ea22f6a5aabbefb0a96031c8de926d4487cbe3afa,85eda00dc28f17ecdef0f71ea22f6a5aabbefb0a96031c8de926d4487cbe3afa,true,true,false,pair_not_reachable,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-game-lak-32,game,7047,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-7047.scen,true,136fc2c29fe577bfeea639cb576c4edc7f9c263eaee95c9d069a41a98f2bb437,136fc2c29fe577bfeea639cb576c4edc7f9c263eaee95c9d069a41a98f2bb437,true,true,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,true,256,256,true,256,249,false,true,true,true,true,8fb7919b627f50a7361f062b21ed2d8088d49ec50504c227dda7a7fa671b176b,8fb7919b627f50a7361f062b21ed2d8088d49ec50504c227dda7a7fa671b176b,true,true,false,duplicate_goals,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
empty-8-8,empty,7048,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-7048.scen,true,1206cfd36e9e38d7ef3157ef95a6a57327377bdd8529428fdc47923414f3662c,1206cfd36e9e38d7ef3157ef95a6a57327377bdd8529428fdc47923414f3662c,true,true,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,true,16,16,true,16,16,false,false,true,true,true,569689d1fc77366051f82e81b6282ca3c39670d4ec0abec13d472c375ab8f478,569689d1fc77366051f82e81b6282ca3c39670d4ec0abec13d472c375ab8f478,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
empty-16-16,empty,7049,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-7049.scen,true,66e36a0e3cb2b033a473b4722d521853a562892fbf9def3604fddf8d82d6396b,66e36a0e3cb2b033a473b4722d521853a562892fbf9def3604fddf8d82d6396b,true,true,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,true,32,32,true,25,32,true,false,true,true,true,e899e246e4dc84f2bdb399f4f8581439838730a4c6035a1518edab6fc7097da3,e899e246e4dc84f2bdb399f4f8581439838730a4c6035a1518edab6fc7097da3,true,true,false,duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
empty-32-32,empty,7050,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-7050.scen,true,a797de43a9871678742ca75b0f12ffa9038f6b2caec6edacd4d3b8cbca46e57e,a797de43a9871678742ca75b0f12ffa9038f6b2caec6edacd4d3b8cbca46e57e,true,true,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,true,64,64,true,64,64,false,false,true,true,true,4bcd4ec8125ce46f005ae314f65c6c876a571cee54d41c72ce2668b069823514,4bcd4ec8125ce46f005ae314f65c6c876a571cee54d41c72ce2668b069823514,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
random-8-8-20,random,7051,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-7051.scen,true,edbfc80731ce63911831b2aa4333b11a6f5c2ed8fdb6381f4c4b8d849c44e09c,edbfc80731ce63911831b2aa4333b11a6f5c2ed8fdb6381f4c4b8d849c44e09c,true,true,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,true,32,32,true,20,12,true,true,true,true,true,c66670d71beed8b7378a395af24e90c0115b5e877f08777f875c4cbeaa36e829,c66670d71beed8b7378a395af24e90c0115b5e877f08777f875c4cbeaa36e829,true,true,false,duplicate_goals;duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
random-32-32-10,random,7052,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-7052.scen,true,a6bfa13bbd448be9ef6e95969f2f229b00c457f375b207309ccc3d3fd6620b71,a6bfa13bbd448be9ef6e95969f2f229b00c457f375b207309ccc3d3fd6620b71,true,true,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,true,128,128,true,128,128,false,false,true,true,true,042199d29aa1e9636c8a46babaafaf396d8fde81d5e37779273e8154161c878a,042199d29aa1e9636c8a46babaafaf396d8fde81d5e37779273e8154161c878a,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
random-32-32-20,random,7053,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-7053.scen,true,db343d0f18eba96af4d68fe4e0c5048fe9f155c1b0b6d35df6d08e454c0ecc6e,db343d0f18eba96af4d68fe4e0c5048fe9f155c1b0b6d35df6d08e454c0ecc6e,true,true,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,true,256,256,true,256,256,false,false,true,true,true,a09391134390d04848b4a5d897a093dd9cae45cf6de1c32b81ec8de9a7436a5f,a09391134390d04848b4a5d897a093dd9cae45cf6de1c32b81ec8de9a7436a5f,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
maze-32-32-2,maze,7054,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-7054.scen,true,060f184bf93993028c3d74d834ecb0b1267eef6589d9563398929d7c2c5bd9cf,060f184bf93993028c3d74d834ecb0b1267eef6589d9563398929d7c2c5bd9cf,true,true,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,true,16,16,true,16,16,false,false,true,true,true,a4bdf31064c2da964b82b7a961d162e281dedf5d2ab7ad833da1f63653594243,a4bdf31064c2da964b82b7a961d162e281dedf5d2ab7ad833da1f63653594243,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
maze-36-32-4,maze,7055,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-7055.scen,true,d8bf5b915b0885693f2d3fd23deb713886184eabe630e343080e669c96409f1b,d8bf5b915b0885693f2d3fd23deb713886184eabe630e343080e669c96409f1b,true,true,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,true,32,32,true,32,32,false,false,true,true,true,2c686232d05c40d916cb4daa74682b9c6f9794d20f744ec38d7a42748c715016,2c686232d05c40d916cb4daa74682b9c6f9794d20f744ec38d7a42748c715016,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
room-32-32-4,room,7056,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-7056.scen,true,c8cd9bace76ee6504a53e89a57960d8e7d38f42b966717148fb68978d3aeb422,c8cd9bace76ee6504a53e89a57960d8e7d38f42b966717148fb68978d3aeb422,true,true,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,true,64,64,true,64,64,false,false,true,true,true,0ac8606db00d63ca16eb79e5251533f583e2dcfbc654cdd59206c7539be196c1,0ac8606db00d63ca16eb79e5251533f583e2dcfbc654cdd59206c7539be196c1,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
room-40-32-8,room,7057,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-7057.scen,true,dacc6c2542bab2322bf686705fe3cd6dcf6a46107c161822574c21dee557c799,dacc6c2542bab2322bf686705fe3cd6dcf6a46107c161822574c21dee557c799,true,true,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,true,96,96,true,96,96,false,false,true,true,true,615522530f4e3a147ed4a2e4d435690f3b23691c4069e9c75bf886217ab4958c,615522530f4e3a147ed4a2e4d435690f3b23691c4069e9c75bf886217ab4958c,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-warehouse-a-32,warehouse,7058,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-7058.scen,true,0de55ab1d6c2ffe1ce7879d1292fe78e9668248618241c7b068750c28ec07d3d,0de55ab1d6c2ffe1ce7879d1292fe78e9668248618241c7b068750c28ec07d3d,true,true,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,true,128,128,true,128,128,false,false,true,true,true,fe469aa689786b970a3e4f00e5d6f8b5d0b6527722429433e896f577fa2cae7f,fe469aa689786b970a3e4f00e5d6f8b5d0b6527722429433e896f577fa2cae7f,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-warehouse-b-36,warehouse,7059,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-7059.scen,true,3116a057b57772a781f00cf622c2c2181ee4ff6172280ad994912cc654b15afa,3116a057b57772a781f00cf622c2c2181ee4ff6172280ad994912cc654b15afa,true,true,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,true,256,256,true,59,256,true,false,true,true,true,b61b37e8799446b03d9bddd658efc9917ec52c19a42ddebe50b2c7b8470ddef6,b61b37e8799446b03d9bddd658efc9917ec52c19a42ddebe50b2c7b8470ddef6,true,true,false,duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-connector-32,irregular_bottleneck,7060,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-7060.scen,true,ae70a9fdaa4ca76a9e3bc5d9d9baa4f2aa63c46c905963a30c367a7f7a630b5e,ae70a9fdaa4ca76a9e3bc5d9d9baa4f2aa63c46c905963a30c367a7f7a630b5e,true,true,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,true,16,16,true,16,16,false,false,true,true,true,773bbe06201e8c88256a99263b44b740761443c2616a2a20205dbf89bb524b93,773bbe06201e8c88256a99263b44b740761443c2616a2a20205dbf89bb524b93,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-corners-34,irregular_bottleneck,7061,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7061.scen,true,0dddaed939aabb3e6d2811f938227e571205b2a46eb3344734f17f8d5bad057f,0dddaed939aabb3e6d2811f938227e571205b2a46eb3344734f17f8d5bad057f,true,true,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,true,32,32,true,32,32,false,false,true,true,true,b9d98c8d5e971de10b2c867877682b0c758f680c8d723561e49f0ceadbb1a69e,b9d98c8d5e971de10b2c867877682b0c758f680c8d723561e49f0ceadbb1a69e,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-loop-chain-36,irregular_bottleneck,7062,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-7062.scen,true,b464cbb1d7c68bdeff32a7a77372691bc223ba61f8c7a7b406d3345ab97a7cbe,b464cbb1d7c68bdeff32a7a77372691bc223ba61f8c7a7b406d3345ab97a7cbe,true,true,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,true,64,64,true,64,64,false,false,true,true,true,90e6f75221eee56cb81ea793544dbbddcab981fec4dc473f31c356734f21e361,90e6f75221eee56cb81ea793544dbbddcab981fec4dc473f31c356734f21e361,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
