method,model_path,g560_evaluation_uid,g560_instance_uid,split,generated_theta_uid,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,09ec48c9532d0d4e1de239e64e029f2477c4f3cfeccf3bae771701921623e263,f49cf6b0024d58994c1230af5be94fe9d8952bd0dfee8863b98d35fc68f91420,train,7b4a568f7f476415d063b5822602e757328137641983ab7b6ec2f604112cadca,1.249092936515808,1.15965735912323,1.345026969909668,0.7394818663597107,0.7648232579231262,1.0000827312469482,0.6595063209533691,0.9768025279045105,1.0,0.6845109462738037,0.6687077879905701,0.34503838419914246,0.8765853047370911,0.9981694221496582,10.806742668151855
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0a4e07556508e861b81d4d51c47894b56785c70066a19718090de3d0b1cf880c,2c3072e628ea720af1ddeb12cf0c2a3dce10647da23fb351f5da0e24f3043177,train,d12a0154166add1e13bafb0d084c75867ce72bac664e5408659590881fe01b41,1.2485274076461792,1.158099889755249,1.250927209854126,0.734856903553009,0.769452691078186,1.034767508506775,0.6932455897331238,0.9811075925827026,1.0,0.6782273054122925,0.6440494060516357,0.3428099751472473,0.9009190201759338,0.9999343752861023,10.789366722106934
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0a631d1342595f9f0f510fd6a9ace4db7ea0a5f53d69c8a808d349f5c58378ca,3c458bd251cc3249f319bb70e2c0e10080b25c5b447d1dd7a0e472f1606b4c72,train,3f4fe6f4041ed89e32698009c283e3797a8cf3557a8d6026d02421eab3884c9c,1.2498515844345093,1.162588119506836,1.2506710290908813,0.7370292544364929,0.7494432330131531,1.0415146350860596,0.6938389539718628,0.9807154536247253,1.0,0.6726053357124329,0.6354013085365295,0.352237731218338,0.9174786806106567,0.9999970197677612,10.794072151184082
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0a6ca1128dd872e130b4d8eae1c04ea8dc251d3ab75b5d856e8d52228b934b2c,f33b262c8cc36d27db2f17a00846c4b37095fdd9a616eb44bf7f948b1438a924,train,fe28a7c0d59bf1f3ea4e1b23caa95edd2bb2e552fdf81db3f0ad093536b2ce51,1.2500711679458618,1.16074800491333,1.2509196996688843,0.7394296526908875,0.7512114644050598,1.0400238037109375,0.6936206817626953,0.9805873036384583,1.0,0.6759332418441772,0.6381704211235046,0.3498423397541046,0.9111677408218384,0.9999996423721313,10.801080703735352
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0a866f34f365a76bb35e487bddb9dedf394e09cd99e9964cc8ed8d0770c5cb89,227ebcbea9ecadef0a0840a39d38113acd1e27a0068bb26a6cc57da7b5140736,train,fcbfd3f69cb91515026f4b712f70ed604e6e79164f6705879af92e14824cc47a,1.249504804611206,1.164729356765747,1.2503470182418823,0.7350493669509888,0.7480372190475464,1.0429812669754028,0.6940195560455322,0.9808109402656555,1.0,0.6692003011703491,0.6326088309288025,0.3544609546661377,0.921225368976593,0.9999948740005493,10.78760051727295
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0a9417cd04cd911a797e2aa588aef03597dfaf43b78ab040647613162c2b1a94,ae519f7df62368b460e4e183572722706971bcad5cd219114228d07887c88f25,train,5829396baef7c51bdfff114884158618ecdd52b7363ee9911d3278300d2610ef,1.2501140832901,1.1575778722763062,1.2482317686080933,0.7498979568481445,0.7527614831924438,1.0391639471054077,0.6931849122047424,0.980739951133728,1.0,0.6798417568206787,0.6486937999725342,0.33525949716567993,0.8713955879211426,0.9999784231185913,10.792614936828613
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0a974f62f77f5bd15d3e69943afecaa4cfe98c42b4ed028f844c8c2fb20224c3,656ebe2bc8c336227add08bc239ad70fc430969f582d0345defc30c70e729abb,validation,91748a4ba6f5873bea77bc811b805a3fa99e95a9f88602213f7e67c9ac2007dc,1.250178337097168,1.1587871313095093,1.3131415843963623,0.7402549386024475,0.7598994374275208,1.0213838815689087,0.6823296546936035,0.9786690473556519,1.0,0.6838503479957581,0.6606502532958984,0.3440268635749817,0.9038981199264526,0.9996758103370667,10.803329467773438
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0ab3beb999f27843f1f5d56a87078394492dc647d97a1705e630dae481382036,c6692175eb59c2826d7d6298de5e8217dcdfb5fc67ead0299279697c5f4af153,train,071828c9577c06fd12e98bf52a3f9572f63574dde37fe4747eb115ab0f501c5e,1.2485114336013794,1.1580971479415894,1.2509602308273315,0.7348841428756714,0.7695409655570984,1.0347321033477783,0.6932375431060791,0.9811042547225952,1.0,0.6782077550888062,0.6440593600273132,0.3428383767604828,0.9009644389152527,0.9999340176582336,10.789356231689453
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0b1e30057891b78d88f1568265ea89940544e11f2a9423b6a2585d2afe5d285c,9f1a3b91d1ee41fd294e100f00355fb3669f94f02191b4a4ff339a0ccc998356,train,7f3b08b061decf215aca950f95729c75afba6cd46dcb484eea92ecce656be1bf,1.2467641830444336,1.1610301733016968,1.2613835334777832,0.7496978640556335,0.7542845606803894,1.0422477722167969,0.6924118399620056,0.9799980521202087,1.0,0.659349262714386,0.6548944711685181,0.34941741824150085,0.876055121421814,0.9998518824577332,10.783646583557129
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0b643b9bef7cdae468697f120edcfc0422cafbb9c93fb6ee06f29287770dba3c,af1fcc38cdc22ee46c7367751d2b29450248063062d8d3b37364b525b3d726b9,train,cd8912312014f9f9db953e11ddcddcbb57df49b49d953cf302870152d7883f6f,1.2494548559188843,1.1598560810089111,1.2543615102767944,0.7485449314117432,0.7617953419685364,1.0393563508987427,0.6931419372558594,0.9801143407821655,1.0,0.6758039593696594,0.6502887606620789,0.33559879660606384,0.8737030029296875,1.0000150203704834,10.790458679199219
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0b7deed6299d4d5e9f720ca2f0b1a80f507c5e9817e83e456ee85edc2fd8f1ce,5387b90a8789d5a25f7a2e5043eb69eea4d3002856a47600255cdcfe4233ca3d,train,c9df1701c7407ae8d1b89acaa774976bdc5a33a4eaba0a3d74af48522200de4d,1.2501475811004639,1.1576206684112549,1.2481521368026733,0.7498521208763123,0.7524092197418213,1.0393010377883911,0.6932137608528137,0.9807546734809875,1.0,0.6798369288444519,0.6486689448356628,0.3351726830005646,0.8713116645812988,0.9999849796295166,10.792500495910645
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0b8bef2b9ba6c7d0a3bf4c88b651504fb6fe61a7a3a426724b3ffa63d4aa96d8,a00114e53d636c998a2fc7c07b9a38c5033f898a879542b4b85cd7b6fed6c84a,train,9c1038fd7fe3e73f84a301cc2f302184a3a0c7270cc3187d22a679588f43b637,1.2372866868972778,1.159339189529419,1.2495167255401611,0.7492859363555908,0.7680011987686157,1.03153657913208,0.6930748224258423,0.9802364706993103,1.0,0.6801018118858337,0.650617241859436,0.3353540599346161,0.8940334320068359,0.9982553720474243,10.792963027954102
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0be47375e004251a49f20fdc1affbbd117985a81bdfbbe7ef821a9e499b014c7,22fca1333597e430a535bb25e6d7ca1cf074f24e9c458ff0b7af36fc14f412bf,train,f7ba2da6e62e0eff1b848bf5d9f50e0b7a6eeb5f5404ea5a47af2dbb987b7cec,1.2492748498916626,1.1570525169372559,1.2504349946975708,0.7506247758865356,0.7597570419311523,1.0360201597213745,0.6925524473190308,0.9804413318634033,1.0,0.6789968013763428,0.6493961215019226,0.33758267760276794,0.8749741911888123,0.9998915791511536,10.79285717010498
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0beab542262f58efbb63dc9f8d9dd151618d7bc8c4f2d5e32bbdcf2f4090a8f7,cc40d1abb6445fc6c92111a1694bd9c8d8a38904bda4a23f3c0d025022e6e9c6,heldout,4495ad0a0bfcf80d5b51c4f3550024cf372be869723afef34ff25f95fb433e34,1.2458003759384155,1.1579700708389282,1.2524226903915405,0.7513517737388611,0.7675096988677979,1.0323723554611206,0.6927017569541931,0.9800078272819519,1.0,0.6867835521697998,0.6504727005958557,0.3377402424812317,0.8887421488761902,0.9995238780975342,10.79475212097168
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0bf4c5bba9427c52fe6dae6d0610bd86a41610e6360399d9b268fc7c344f2811,c14eefa6caeb78ace1fd2b9c98c9b54c68b290075311b9e514404fac19280d90,validation,035240b9b637ae95d1d70b77e48617e622fa169b37e18a61afd8326c1e8d53f6,1.2504405975341797,1.1584417819976807,1.3092378377914429,0.7410086989402771,0.7594756484031677,1.0217384099960327,0.6832362413406372,0.9787682890892029,1.0,0.6840013265609741,0.6599966883659363,0.34354615211486816,0.9007503986358643,0.9997355937957764,10.80329704284668
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0c17fe7433fdf66c2ccb979c92cbfdaebeae6f26ea75a6ba5a8560a0e476a21e,06f0d69daf995afb1e1926e38104e860bf2ae099adf5e902a88e7d750f326d4b,train,4908255c2ab98dfed0be59d45fc899275edfeeff5c62c558bdab6499c42239e9,1.2492693662643433,1.160919189453125,1.2547729015350342,0.7481670379638672,0.7610270380973816,1.0401078462600708,0.6931765079498291,0.980095624923706,1.0,0.674947202205658,0.6503147482872009,0.33545511960983276,0.8738026022911072,1.0000159740447998,10.789700508117676
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0c1b2056bacc3a27f0b6f0bd8b012167110c4c781f282c09c02e70cc141ade53,8929d9df9e919b4630615b61bd16253f3e17de847838fd3c8e243f575bb31a38,train,89f21b61d01e6f4609608a6a081fb24664d17c15007daa0edb1aad26f245f711,1.2484980821609497,1.1580950021743774,1.2509878873825073,0.7349068522453308,0.7696143984794617,1.0347025394439697,0.6932308077812195,0.9811014533042908,1.0,0.6781913042068481,0.644067645072937,0.3428620994091034,0.9010024070739746,0.999933660030365,10.789346694946289
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0c1bed8aa19244b7f347aa248fdc11fd8d144ba7d3668bc86a02ed6429cfdc0a,453401d6e185d2d01564aeab8864ec2a4825119a97806936b988d737c5f2557a,train,32d4a1e20edc8d828521568747e84cf323f247aa9333d5cff3247ca917028a42,1.2495063543319702,1.1615084409713745,1.274899959564209,0.7470601201057434,0.743964433670044,1.0312838554382324,0.6938565373420715,0.9802994728088379,1.0,0.6822158694267273,0.6472863554954529,0.33871668577194214,0.8611246347427368,0.999676525592804,10.734219551086426
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0c3465dca96918a425610dcbc85150fb5e7c4cdc85020733c1aa1d860728ccc5,f96e11e7a50962fcf344b84ca3f297d2fa934721be48a8511cad3e3687d4a147,train,5b84e881b377f1a8639c1c0a9b2194e9adf34ab985bfe8385e5812a7e9b49a0f,1.2494581937789917,1.1589893102645874,1.2575654983520508,0.7501764297485352,0.7491225004196167,1.0401195287704468,0.692981481552124,0.9799909591674805,1.0,0.6716018319129944,0.6497145295143127,0.3428208827972412,0.8465765118598938,0.9998013973236084,10.78803825378418
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0c3eeea552c493d49115b7567e436292060ba50c82f7c564a70bac5e8d770cfa,3112cc5ea576a82ddeb5d82de6d1e36d1e3750685e83cf78e89f7ee4a2f873a4,validation,7b6394250f0d3e940ac20f2ba8d5a4b0a937443b4ffcdb49d45cc72f45ae3b10,1.2499845027923584,1.1579028367996216,1.2508491277694702,0.7489221692085266,0.7518337965011597,1.0282903909683228,0.6920346021652222,0.9800028204917908,1.0,0.6835469007492065,0.6505758762359619,0.33908596634864807,0.8387126326560974,0.9997957348823547,10.795327186584473
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0cb63048081aa964ede3b72fc9888022207865c9654f8eb8d5e26d0c5a9fe318,c3cce613905a44f3288dda970c9dfb25f75605ed975ea2b89d18b1986c38587b,train,b55dd5571ee8645c207564b791027813ce64f902c7cf5bdc5be3071b3e426ed8,1.249528408050537,1.1636464595794678,1.3009802103042603,0.7506818175315857,0.7581393718719482,1.0381207466125488,0.691988468170166,0.9802209734916687,1.0,0.6776866316795349,0.6422523856163025,0.3459281921386719,0.9050798416137695,0.9999366998672485,10.785806655883789
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0cc6fe548a05f06cc269c132fc2d4f1fa8ecd7226cb5cc4e2b2eeb17af592e07,cf78c5ecc31d1206b3df02a8c886a6133cc23dc305180dd632a92e96e9d84780,train,b89235ce74460f1e8567426edc4d6e63052234b724de5e767e5b25e17d23f31c,1.2502367496490479,1.1580722332000732,1.2522759437561035,0.7475511431694031,0.753979504108429,1.0373586416244507,0.6921519637107849,0.9800636768341064,1.0,0.6755403876304626,0.6488401293754578,0.3429403305053711,0.9115436673164368,0.9997217655181885,10.824931144714355
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0ce33ef3b0e18313abd1e6f8cec6fbe56a897c75458f4fd6a2edda8f82c7b364,0cbb86b94c6ece46a467b09f9cb82bca96480429ee5bea9ea14864343247765b,train,b754d7a7d5d69208314592817ce463a9da44d0c74d6b1276f1df5f520a206cc5,1.2495720386505127,1.155181646347046,1.250789999961853,0.7516340613365173,0.7686163783073425,1.0331326723098755,0.6930649876594543,0.9801819920539856,1.0,0.6803755760192871,0.6492242813110352,0.3372786343097687,0.8659657835960388,1.0000066757202148,10.790916442871094
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0d14c557361923dc8db9f1ea1f50b63dddd99db5c6e7dabb940e656842c9566d,2e11933997016aa2dadd9339b190a3f2589759a064987948b4038447a1c34945,train,2757a3c3150028ed03415dd12af33d48c5b0bed65b335e4e99149f331d052306,1.24857497215271,1.1581083536148071,1.2508286237716675,0.7347747683525085,0.769186794757843,1.0348737239837646,0.6932698488235474,0.9811176657676697,1.0,0.6782846450805664,0.6440199017524719,0.3427252769470215,0.9007835984230042,0.9999356269836426,10.78939437866211
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0d7166480761843dc0f11377d2c15b292e6c617eb153a8cd95379ace9b57e021,e29a24d859cfb52136ae73feadb7b89a4a65f829c556705bd86f853bf067ea10,validation,5362979239e4440d4fd2c8b9a7f76dd7a60973f0dde870c4034f98f38bf0a320,1.2571511268615723,1.159364938735962,1.2462701797485352,0.7263871431350708,0.757456362247467,1.0393023490905762,0.6946424245834351,0.9824148416519165,1.0,0.6755716800689697,0.6438281536102295,0.3449324667453766,0.9103184342384338,1.0001001358032227,10.79982852935791
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0daa2b61d6223605b1d784c7782c2ce82306d2a8472f3c2f8e2df4ed8b7eb521,d3ad9a8f386031e2c30e163510e9daef26255b16c6e66b3419c72f3f3bcd4b4e,train,8ca12dfd58a9213ab2bae94b21055a757016d0ab1653fdb3b32656f7155f5fde,1.2485406398773193,1.1581021547317505,1.2508997917175293,0.7348341345787048,0.7693789601325989,1.0347970724105835,0.6932523250579834,0.9811103940010071,1.0,0.6782433986663818,0.6440411806106567,0.34278637170791626,0.900881290435791,0.999934732913971,10.789374351501465
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0db008cde44bf5d54b9773c0e8e59d197024ffe32d3a4950d4ca97b725066bf3,7eae467ef4668476533a35928bc574a19a43167273401d0e07dcd85b892503a9,validation,8be5f2eedab9bfbbd1f62cbfe8afc1fcbf7b458f0aa2ed29e3beb1b009fe2a94,1.2570807933807373,1.1581594944000244,1.252865195274353,0.7291647791862488,0.7756006717681885,1.0344312191009521,0.6925957202911377,0.9815924167633057,1.0,0.6724382042884827,0.6476521492004395,0.3469789922237396,0.9177675247192383,0.9997497797012329,10.805434226989746
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0dbfb121a55e065c2d11e90dd3338abb9d2432b51df8b02a00900118dc7148e6,407a5d36628c548dcdfbd49d7f4cd68f2fbe75b8dcb3f054e29338848e7c04ee,train,dd3adf5812cfbca91121db98ebf1abafe98bc9630726d6d8e210b02cd36e5293,1.2372924089431763,1.1593103408813477,1.249693751335144,0.749336838722229,0.7684857845306396,1.0312517881393433,0.6930195093154907,0.9802213907241821,1.0,0.6800236105918884,0.650656521320343,0.33556067943573,0.8943072557449341,0.9982648491859436,10.792723655700684
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0df2805feeba773f3d5459d2f9fccb811b507284dcc996a1d0c31ab5013b95ce,e50b2fe24fa06a291080d42741573c323c80cf5b0e777a466ee50b82d3c310be,validation,db5a91c90f780e9bf7f5d78fdf66770ac542857480535d897079a44ba41524f0,1.2480660676956177,1.1577175855636597,1.249266266822815,0.7520240545272827,0.755624532699585,1.0371896028518677,0.6930023431777954,0.980390727519989,1.0,0.6802380681037903,0.650162935256958,0.33503004908561707,0.8718234300613403,0.9996587038040161,10.79306411743164
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0e4015760e57202ed3ac93681e9462c95548fb1f15951f8e59d0bbc8c6083f06,942a81070322dae99e260b03a4173015ba544a84a0ba4594b8ef3011ae388538,train,04071a21bb04c36df860125da8d7ca948e9b8560f3869516739b5ec3b8faaf73,1.2496453523635864,1.1639125347137451,1.250471830368042,0.7357221245765686,0.7485173344612122,1.0424466133117676,0.6939565539360046,0.9807794690132141,1.0,0.6704525947570801,0.6336358785629272,0.35366833209991455,0.9200872182846069,0.9999956488609314,10.789928436279297
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0e6ea386a9c50872bbece4ebf9939ea2abc73cb1d44037beaa6f57e276b2836d,dccc083ee34aa5452e18f0e873e7acc4ed96944ae425db121c9a6f4fbc360616,train,bc26e430ba5e6c3731f53f29267873511e68c0c7a4345151c1a5ced3d5780c24,1.237286925315857,1.1593379974365234,1.2495232820510864,0.7492878437042236,0.7680193781852722,1.0315260887145996,0.6930727362632751,0.9802359342575073,1.0,0.6800990700721741,0.6506186723709106,0.33536165952682495,0.894043505191803,0.9982556700706482,10.792954444885254
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0e6fa77a90234c0d46c75321c22c4e918e7e52b597a7483e1a933bde9fba9a8e,86bfce057ac4a89349c96227648ebad114cfa018e70a559c2b17549dc61092c4,validation,af97a6487ca2ce2aa7d2ba9a356b1d56767f9beb8a88ee4250f217c0a2b47b6f,1.2570666074752808,1.159027099609375,1.2468470335006714,0.727260947227478,0.7598609328269958,1.0387327671051025,0.694386899471283,0.982281506061554,1.0,0.6756998896598816,0.6443758010864258,0.34476208686828613,0.9108645915985107,1.0000325441360474,10.801523208618164
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0e99667b210dee513b1563943acdd6a1ceb2aa6e939551f14265bf8c1710c135,d0b86821ae93bc1d891ad3c3a1ed17f41a7f67f9c43e251cf313c20f6dafb0f6,train,907f725d7275138027cbd6d20c95a462e97a49a5478a7fc699b3f586bdf34203,1.2491235733032227,1.1596189737319946,1.3443102836608887,0.7396072149276733,0.7646875977516174,1.0001544952392578,0.6597782373428345,0.9768303036689758,1.0,0.6845483779907227,0.668548047542572,0.3449466824531555,0.8759661912918091,0.9981805682182312,10.806681632995605
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0eea669ee971651439060c8b375be68da207add71dc387c4307a905866d99d27,3c233737e42d3cb11f59079634cd52211499687cbd2e1b791aa31f2b6d610dae,train,dde1f08afa46938cdc304cb2f0be13ff2d4dc7fa9a921cb0bea0bf362aac6c37,1.2499958276748657,1.161481261253357,1.250827670097351,0.738376259803772,0.7504172921180725,1.0406527519226074,0.6937181949615479,0.9806453585624695,1.0,0.6745503544807434,0.637009859085083,0.3508658707141876,0.91419917345047,0.9999984502792358,10.798050880432129
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0f13a3a3a4cb0c1c332bb531fcfb68d133fa9faa9c5f330b19874d44b02c4f24,be4cf1d88ec764a85628fd970b2bbe9533f2fec8d852052228ad6405f86589d0,validation,5103f4f19372c5749bc85bcbc852dd2f4d616c7bd7ebda6983184b5bca8c3b3a,1.2569332122802734,1.1581567525863647,1.2536389827728271,0.7295636534690857,0.7767413854598999,1.0339477062225342,0.6923764944076538,0.9815029501914978,1.0,0.6717109084129333,0.6481210589408875,0.3472943902015686,0.918603777885437,0.9997471570968628,10.805516242980957
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0f4576a6f4c8d8dc031865b72ec1ccfed0b109bfd68199d4fe08b4f6828d27ec,144806bd3e727054a185a2f74aa23ac7c86038607a6bcee848670de5bd59a04a,train,d9fd77ff54dd2cad6bd7982189dd954c086d0247dc9481b790a9e9f3148b81dc,1.2482413053512573,1.1580603122711182,1.2515249252319336,0.7353308200836182,0.7709856629371643,1.0341343879699707,0.6931021213531494,0.9810489416122437,1.0,0.6778494119644165,0.6442317962646484,0.34332340955734253,0.9017410278320312,0.9999293684959412,10.789112091064453
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0f5a538c1227796db838ed929ca051a4236739c60f008871e13ae6636af2d851,4694539513c2196704b8a54533a6b6a311ee9a882b152a1e456c350eee6e8265,train,3d25965944508a1739bb638956132e6487d3bd66b002beb167491966db0b02eb,1.2499499320983887,1.1577755212783813,1.2510144710540771,0.7496141195297241,0.7502353191375732,1.0393589735031128,0.6929808259010315,0.9800755977630615,1.0,0.6844317317008972,0.6502314209938049,0.33514147996902466,0.8566830158233643,0.9999811053276062,10.794334411621094
G0_direct_actor,/root/czr004/artifacts/models/gcst/g560_direct_actor_g0_560.pt,0f894ede59230cbece2d9bf03c2835f851875c72b7b9d9d21e455941268b50bc,15af49ce2545fc9aca5198982f3c76491d5169fff1904450d8d29ec0d1b9c0bf,validation,cb785dd8d1b31acbbf6bc6f7e866c86d38c80779330128c07c9bd203a857161d,1.2479515075683594,1.1576370000839233,1.2496554851531982,0.7520678043365479,0.7568984031677246,1.0365076065063477,0.6928856372833252,0.9803407192230225,1.0,0.6801056861877441,0.6502639651298523,0.3355056643486023,0.8725338578224182,0.9996491074562073,10.792981147766113
