candidate_id,registry_row_id,candidate_family,theta_cluster,selected_for_label_matrix,candidate_object,theta_hash,theta_in_bounds,distance_from_g556_c063174,goal_projection_mode,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_gcst_00069,g557_gcst_00069,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_69619021176899,True,4.61290513568,flow_shield,1.11763687098,1.32520583976,0.68405021315,1.10523660203,0.143047860779,1.5,0.378359972512,1,0.900040724919,0.807714129916,1.15569683861,0,0.64097986445,0.912238288023,8.76779278823,1,0,0,False,False,False,False,False
g557_gcst_00070,g557_gcst_00070,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_09429602015013,True,0.815321001317,flow_shield,1.25,1.11576804623,1.25,0.75,0.75,0.977254092041,0.803911994934,1,1,0.750429303145,0.65,0.388096814956,0.908529469365,0.970112510748,9.83789658183,1,0,0,False,False,False,False,False
g557_gcst_00071,g557_gcst_00071,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_18089562023375,True,0.179175687977,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.09630630484,0.814869821346,0.979935812493,1,0.684155364534,0.58312790457,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00072,g557_gcst_00072,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_91331109785406,True,0.300100905515,flow_shield,1.25,1.25638100415,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.272381629204,0.817537790751,1,11.2305143239,1,0,0,False,False,False,False,False
g557_gcst_00073,g557_gcst_00073,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_35380800717778,True,1.0048661044,flow_shield,1.25,1.10049279812,1.25,0.75,0.75,0.960382175163,0.615955057122,0.919024717251,1,0.623089041441,0.65,0.269776117393,0.886999672935,1,10.5174141789,1,0,0,False,False,False,False,False
g557_gcst_00074,g557_gcst_00074,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_43025144932163,True,0.579127363549,flow_shield,1.25,1.11642592582,1.25,0.75,0.75,1.00033582487,0.741010019442,0.955583267563,1,0.640552710603,0.65,0.372059505987,0.874576169562,0.971851995851,10.4004631092,1,0,0,False,False,False,False,False
g557_gcst_00075,g557_gcst_00075,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_69322007507809,True,1.57083410584,flow_shield,1.25,1.31121080347,1.25,0.75,0.75,0.947358497463,0.827639981895,0.9,1,0.606659066258,0.65,0.274425979242,0.805466617744,0.903459242043,10.1771893579,1,0,0,False,False,False,False,False
g557_gcst_00076,g557_gcst_00076,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_23032231858923,True,0.90684184561,flow_shield,1.25,1.22390242887,1.25,0.75,0.75,1.08470265951,0.591524318899,1,1,0.594263801803,0.65,0.396066854445,0.777788475655,0.950461971058,11.7768713881,1,0,0,False,False,False,False,False
g557_gcst_00077,g557_gcst_00077,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_32835560639869,True,0.175579747025,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.727366731646,0.778105354174,0.373083129979,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00078,g557_gcst_00078,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_76726497781395,True,1.16528969467,flow_shield,1.25,1.2596887187,1.25,0.75,0.75,0.851680060206,0.548863724952,0.929208724045,1,0.729673803203,0.65,0.373232590732,0.722586411955,1,11.3275458089,1,0,0,False,False,False,False,False
g557_gcst_00079,g557_gcst_00079,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_64611037569550,True,3.38892333992,agent_progress,1.02126714497,0.733625210418,1.5385388323,0.464079009342,0.214439186747,1.21584392292,0.45865823379,1,1,0.796042615759,0.994724679301,0.143036954057,0.474044635821,1,12,0,1,0,False,False,False,False,False
g557_gcst_00080,g557_gcst_00080,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_46569655146924,True,1.04537494442,flow_shield,1.25,1.20999674238,1.25,0.75,0.75,0.998381414661,0.624626037647,0.93581080141,1,0.63556305755,0.65,0.283876515955,0.928034998002,0.91257794084,11.572163531,1,0,0,False,False,False,False,False
g557_gcst_00081,g557_gcst_00081,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_53114404614761,True,1.26769928189,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.18907434845,0.583586869704,0.979935812493,0.9,0.684155364534,0.528800513026,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00082,g557_gcst_00082,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_16592434912627,True,0.373555122074,flow_shield,1.25,1.04959601816,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.451205623745,0.806794533144,1,11.1950290739,1,0,0,False,False,False,False,False
g557_gcst_00083,g557_gcst_00083,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_65051225228823,True,0.881461096903,flow_shield,1.25,1.0893097729,1.25,0.75,0.75,0.972145272812,0.662566545954,0.928749608148,1,0.716899736238,0.65,0.371833056027,0.921300568898,0.977171653506,11.1380677977,1,0,0,False,False,False,False,False
g557_gcst_00084,g557_gcst_00084,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_88912919170958,True,1.12917756488,flow_shield,1.25,1.25717599699,1.25,0.75,0.75,0.968269221506,0.567787114572,0.929139577111,1,0.76716273337,0.65,0.262990763419,0.924617965264,1,10.1240621532,1,0,0,False,False,False,False,False
g557_gcst_00085,g557_gcst_00085,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_22132336842799,True,0.893187336338,flow_shield,1.25,1.02921169788,1.25,0.75,0.75,1.11939773683,0.603785233939,1,1,0.644052434093,0.65,0.368096519475,0.81919345208,0.909732103952,11.7219827346,1,0,0,False,False,False,False,False
g557_gcst_00086,g557_gcst_00086,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_66199329130792,True,1.559710787,flow_shield,1.25,1.26434212353,1.25,0.75,0.75,1.1464172904,0.582204893032,0.9,1,0.752047679272,0.65,0.239847951833,0.934852908361,1,11.8635277607,1,0,0,False,False,False,False,False
g557_gcst_00087,g557_gcst_00087,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_76324860474674,True,0.301893111243,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.558503618687,0.583041070309,0.23022961846,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00088,g557_gcst_00088,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_30793709860501,True,0.748921900603,flow_shield,1.25,1.18537116609,1.25,0.75,0.75,0.982109664305,0.651001020211,0.940313634222,1,0.725258412069,0.65,0.371865377228,0.80441201196,0.954308712033,11.0613915134,1,0,0,False,False,False,False,False
g557_gcst_00089,g557_gcst_00089,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_90266900313356,True,2.79849600203,none,1.3838975697,1.37324258743,1.40723731678,1.00849570176,1.22980198727,0.601503014103,0.508344462543,1,1,0.554489023867,0.799615644519,0.23027025459,0.655957428245,1,12,0,0,1,False,False,False,False,False
g557_gcst_00090,g557_gcst_00090,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_66070611043197,True,0.486340708159,flow_shield,1.25,1.11637468182,1.25,0.75,0.75,1.08894252786,0.670534991684,0.959864978178,1,0.732140330133,0.65,0.384440137887,0.81051613965,1,11.00848016,1,0,0,False,False,False,False,False
g557_gcst_00091,g557_gcst_00091,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_77311732087014,True,0.104306083754,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,0.980893540272,0.650093117083,0.979935812493,1,0.684155364534,0.695205752482,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00092,g557_gcst_00092,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_91023413217970,True,0.63408188969,agent_progress,1.25,1.19548731398,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.378848482291,0.873904364529,1,10.9452839726,0,1,0,False,False,False,False,False
g557_gcst_00093,g557_gcst_00093,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_64272435350318,True,1.50734232969,flow_shield,1.25,1.21548081371,1.25,0.75,0.75,0.95220004907,0.571779841038,0.9,1,0.766373362976,0.65,0.377299077804,0.726432140158,0.963624038997,9.92509823191,1,0,0,False,False,False,False,False
g557_gcst_00094,g557_gcst_00094,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_64696535618792,True,1.78216287234,flow_shield,1.25,1.04575103477,1.25,0.75,0.75,0.867494207708,0.859127709678,0.9,1,0.628763582957,0.65,0.278018887572,0.75156877125,0.881384547251,11.8881488223,1,0,0,False,False,False,False,False
g557_gcst_00095,g557_gcst_00095,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_17644769321269,True,1.31060012582,flow_shield,1.25,1.0709025401,1.25,0.75,0.75,0.920759417749,0.657127534621,0.9,1,0.772600809685,0.65,0.280427278126,0.802711360021,0.973084687564,11.1720896994,1,0,0,False,False,False,False,False
g557_gcst_00096,g557_gcst_00096,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_60816486268586,True,1.52338509164,flow_shield,1.25,1.00295988785,1.25,0.75,0.75,0.924527895638,0.595848973009,0.9,1,0.745094644945,0.65,0.288633103098,0.814383884144,1,11.9517251467,1,0,0,False,False,False,False,False
g557_gcst_00097,g557_gcst_00097,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_86201040783078,True,0.247761082444,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.645450838998,0.525755420385,0.43649275134,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00098,g557_gcst_00098,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_26990672622594,True,0.567095057289,flow_shield,1.25,1.1878182874,1.25,0.75,0.75,1.10762507299,0.751806279264,0.960994006088,1,0.635989329347,0.65,0.362777448862,0.804818983928,1,11.3394152604,1,0,0,False,False,False,False,False
g557_gcst_00099,g557_gcst_00099,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_71617179837919,True,3.96114384388,flow_shield,0.754116573017,0.756896117001,1.48529691691,1.00839135822,0.903486986776,1.5,0.501780991295,0.9,1,0.865075252694,1.01551739397,0.14167510678,0.45113729101,0.754799240402,12,1,0,0,False,False,False,False,False
g557_gcst_00100,g557_gcst_00100,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_11637299251385,True,0.454576330003,flow_shield,1.25,1.13363072233,1.25,0.75,0.75,0.984990745835,0.729766076293,1,1,0.668944380021,0.65,0.362846442922,0.810011723366,1,11.1123065277,1,0,0,False,False,False,False,False
g557_gcst_00101,g557_gcst_00101,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_47448444607300,True,0.158484850985,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.11016765037,0.615294768744,0.979935812493,1,0.684155364534,0.724334017541,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00102,g557_gcst_00102,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_22813394264522,True,0.245837345648,flow_shield,1.25,1.2137836499,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.364174130048,0.916692042843,1,10.3163176085,1,0,0,False,False,False,False,False
g557_gcst_00103,g557_gcst_00103,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_59435344618147,True,0.908310610717,flow_shield,1.25,1.09099473114,1.25,0.75,0.75,0.974893749217,0.645833305358,1,1,0.63475873467,0.65,0.277299609774,0.917288572808,0.900062994508,11.8750549798,1,0,0,False,False,False,False,False
g557_gcst_00104,g557_gcst_00104,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_72071126480855,True,0.60519920763,flow_shield,1.25,1.10403760277,1.25,0.75,0.75,1.11367338172,0.748295496698,1,1,0.733593263758,0.65,0.3967532847,0.796438501866,1,11.1629702546,1,0,0,False,False,False,False,False
g557_gcst_00105,g557_gcst_00105,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_66560426844893,True,0.953297756353,flow_shield,1.25,1.24687825733,1.25,0.75,0.75,0.934496581541,0.799779539859,0.953618048372,1,0.723094221112,0.65,0.236504050473,0.97636197599,1,11.6199238265,1,0,0,False,False,False,False,False
g557_gcst_00106,g557_gcst_00106,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_50679254891471,True,0.517542020778,flow_shield,1.25,1.08450870429,1.25,0.75,0.75,1.11145013526,0.729560239399,0.958510145045,1,0.710878248008,0.65,0.363561011609,0.892920872447,1,11.1097812874,1,0,0,False,False,False,False,False
g557_gcst_00107,g557_gcst_00107,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_63481255927576,True,0.101124522984,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.665041877067,0.567246853069,0.314037464891,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00108,g557_gcst_00108,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_39584423818361,True,0.704795539088,flow_shield,1.25,1.19642809878,1.25,0.75,0.75,0.966284475487,0.762975454333,0.950869655835,1,0.73974580581,0.65,0.365404846918,0.93298329503,1,11.2977343236,1,0,0,False,False,False,False,False
g557_gcst_00109,g557_gcst_00109,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_55696058923857,True,4.47878015562,agent_progress,1.5,0.884749111295,1.56030948876,0.895145475334,0.294675760648,0.64198948938,0.334227904526,1,0.9,0.771965901413,0.899563369623,0.157178325774,1.0057179631,0.683661095178,9.71249513703,0,1,0,False,False,False,False,False
g557_gcst_00110,g557_gcst_00110,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_64352711979742,True,0.851032267753,flow_shield,1.25,1.25827954583,1.25,0.75,0.75,1.13646561526,0.75503804965,1,1,0.772887510598,0.65,0.421349433798,0.896556336824,1,11.7156562004,1,0,0,False,False,False,False,False
g557_gcst_00111,g557_gcst_00111,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_99554097063144,True,0.086040902012,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,0.988183184027,0.731132803215,0.979935812493,1,0.684155364534,0.681464504247,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00112,g557_gcst_00112,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_09366699723093,True,0.317114287621,flow_shield,1.25,1.24834694006,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.27312027654,0.788227019441,1,10.3523506947,1,0,0,False,False,False,False,False
g557_gcst_00113,g557_gcst_00113,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_32043922075966,True,0.715435240405,flow_shield,1.25,1.2329462423,1.25,0.75,0.75,1.18874265108,0.755100981076,1,1,0.641678654899,0.65,0.261286014002,0.768820730465,1,11.1893820951,1,0,0,False,False,False,False,False
g557_gcst_00114,g557_gcst_00114,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_25740362549456,True,0.426531037219,flow_shield,1.25,1.19567475347,1.25,0.75,0.75,1.06693436443,0.71682320467,1,1,0.657408026609,0.65,0.31660478744,0.916785748839,0.986459859353,10.9713401074,1,0,0,False,False,False,False,False
g557_gcst_00115,g557_gcst_00115,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_52045655784026,True,1.1434250793,agent_progress,1.25,1.09580238342,1.25,0.75,0.75,1.10794692502,0.718243391431,1,1,0.639340198645,0.65,0.293253189536,0.929415644944,1,10.0972522328,0,1,0,False,False,False,False,False
g557_gcst_00116,g557_gcst_00116,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_39755152931891,True,0.936862600344,flow_shield,1.25,1.21752838685,1.25,0.75,0.75,1.13132982415,0.803287345773,1,1,0.77941254268,0.65,0.397985446531,0.940118443972,1,12,1,0,0,False,False,False,False,False
g557_gcst_00117,g557_gcst_00117,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_01970824948881,True,0.0897306561243,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.7043532938,0.591853022955,0.310896821212,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00118,g557_gcst_00118,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_17915139436082,True,0.465730636724,flow_shield,1.25,1.19696485243,1.25,0.75,0.75,1.12203740711,0.670225127538,1,1,0.713775449148,0.65,0.301494079422,0.827615385241,1,10.5381895653,1,0,0,False,False,False,False,False
g557_gcst_00119,g557_gcst_00119,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_00174448011363,True,4.63383106261,none,1.00641728717,1.27858363613,1.06379225679,0.436887016851,1.26130907738,1.38499661587,0.967498700484,1,0.9,0.923900335044,0.855917450665,0.631936451258,1.25321132749,0.841371304757,12,0,0,1,False,False,False,False,False
g557_gcst_00120,g557_gcst_00120,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_53577992696791,True,0.531954966498,flow_shield,1.25,1.19052193496,1.25,0.75,0.75,1.08230592872,0.676653048477,1,1,0.71175583559,0.65,0.360044087784,0.808606802772,0.960785448433,10.3406262589,1,0,0,False,False,False,False,False
