registry_row_id,candidate_id,candidate_family,theta_cluster,source_pool_id,distance_from_current_static_flow,global_fixed_candidate,context_dependent,dynamic_policy,allowed_for_promotion,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_registry_00096,g554_c00096,cost_clamp_micro_sweep,tiny,g554_pool_158823376818,0.458333333333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.75,11.5,1,0,0,False,False,False,False,False
g554_registry_00097,g554_c00097,rho_decay_micro_sweep,tiny,g554_pool_222332609614,0.8,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.955,0.925,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00098,g554_c00098,shrinkage_to_hand_from_risky,near_miss,g554_pool_125248959001,0.546361314777,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.152926524147,0.444728080544,0.807500247499,1,11,1,0,0,False,False,False,False,False
g554_registry_00099,g554_c00099,negative_controls_wide_random,wide_diagnostic,g554_pool_291539377287,5.28748137498,True,False,False,False,1.18290718291,0.746843996844,1.7781960282,1.14650864651,0.689967939968,0.146316146316,0.576855576856,0.937221537222,0.950142150142,0.734539234539,0.347638847639,0.54651014651,1.44748994749,0.850871350871,8.87906887907,0,1,0,False,False,False,False,False
g554_registry_00100,g554_c00100,one_factor_small_perturbation,medium,g554_pool_344761842568,0.0838845088848,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.854855636106,1,11,1,0,0,False,False,False,False,False
g554_registry_00101,g554_c00101,two_factor_interaction,small,g554_pool_939207377044,0.0483579483575,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.311313641314,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00102,g554_c00102,trust_region_sobol_around_hand,small,g554_pool_057632760097,0.514686855308,True,False,False,True,1.25,1.20888359951,1.25,0.75,0.75,1.02934379809,0.0421642452892,0.930980612856,1,1.0224959725,0,0.314401574402,0.714761636637,0.986371248871,10.5002017127,1,0,0,False,False,False,False,False
g554_registry_00103,g554_c00103,trust_region_sobol_around_nearmiss,near_miss,g554_pool_538196491479,1.70557322795,True,False,False,True,1.25,1.22240587866,1.25,0.75,0.75,0.934568359568,1.04348841849,0.985568712444,1,0.747037951553,0.00687448625103,0.321646281646,0.788974023349,0.96332972583,11.3053554929,1,0,0,False,False,False,False,False
g554_registry_00104,g554_c00104,cma_es_style_offline_candidates,near_miss,g554_pool_534822137868,0.91984212858,True,False,False,True,1.25,1.198756435,1.25,0.75,0.75,1.06227851878,0.268245436995,0.9825,1,0.908819162721,0.00156394562211,0.326851043251,0.784116649117,0.96442022542,10.5926430716,1,0,0,False,False,False,False,False
g554_registry_00105,g554_c00105,cross_entropy_elite_refits,near_miss,g554_pool_601668067052,1.26869729105,True,False,False,True,1.25,1.29501408876,1.25,0.75,0.75,1.02775839476,0.611253168753,0.9175,1,0.721417194949,0.012303500393,0.333563480363,0.768768281268,1,11.3113299013,1,0,0,False,False,False,False,False
g554_registry_00106,g554_c00106,coordinate_descent_lines,small,g554_pool_802985329404,1,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,1.25,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00107,g554_c00107,flow_wait_progress_micro_sweep,tiny,g554_pool_789051269020,0.126666666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.1,0.075,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00108,g554_c00108,lambda_cong_micro_sweep,tiny,g554_pool_338610485701,0.32,True,False,False,True,1.25,1.1,1.25,0.75,0.75,1,0,0.95,1,1.2,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00109,g554_c00109,flow_shield_beta_cap_sweep,tiny,g554_pool_237199078665,0.2675,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.85,1,11,1,0,0,False,False,False,False,False
g554_registry_00110,g554_c00110,cost_clamp_micro_sweep,tiny,g554_pool_121289571961,0.916666666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.5,12,1,0,0,False,False,False,False,False
g554_registry_00111,g554_c00111,rho_decay_micro_sweep,tiny,g554_pool_301994402899,0.85,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.935,0.93,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00112,g554_c00112,shrinkage_to_hand_from_risky,near_miss,g554_pool_221209936463,0.51703123927,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.212972675305,0.95,1,0.999730549539,0.2275,0.35,0.75,0.853962263576,11,1,0,0,False,False,False,False,False
g554_registry_00113,g554_c00113,negative_controls_wide_random,wide_diagnostic,g554_pool_304725178930,5.0263921139,True,False,False,False,1.18500718501,0.994141744142,1.55767305767,0.161077661078,0.611812861813,0.716693216693,0.647930647931,0.987699287699,0.931621231621,0.522704022704,0.136834636835,0.542934942935,0.296461296461,0.250446250446,11.4501674502,1,0,0,False,False,False,False,False
g554_registry_00114,g554_c00114,one_factor_small_perturbation,small,g554_pool_969378514304,0.0417893667888,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.383431493431,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00115,g554_c00115,two_factor_interaction,small,g554_pool_302934145374,0.0232190482192,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.720976189726,1,11,1,0,0,False,False,False,False,False
g554_registry_00116,g554_c00116,trust_region_sobol_around_hand,tiny,g554_pool_815157332946,0.2812866141,True,False,False,True,1.25,1.26231398106,1.25,0.75,0.75,1.02644323582,0.0220628658129,0.966151393651,1,1.00909224034,0,0.336004206004,0.725903694654,1,10.8848866036,1,0,0,False,False,False,False,False
g554_registry_00117,g554_c00117,trust_region_sobol_around_nearmiss,near_miss,g554_pool_105561144074,1.2321469724,True,False,False,True,1.25,1.23376646814,1.25,0.75,0.75,1.04911203661,0.404983586234,0.932710707086,1,1.05864443994,0.460955378089,0.31754956755,0.720932127182,0.957535332535,10.1873837189,1,0,0,False,False,False,False,False
g554_registry_00118,g554_c00118,cma_es_style_offline_candidates,near_miss,g554_pool_158954126324,1.94027496209,True,False,False,True,1.25,0.765923941017,1.25,0.75,0.75,0.976657482157,0.606430472681,0.9175,1,0.821709959818,0.65,0.310803900004,0.72336048711,1,11.1815117975,1,0,0,False,False,False,False,False
g554_registry_00119,g554_c00119,cross_entropy_elite_refits,near_miss,g554_pool_248581409485,0.955427859909,True,False,False,True,1.25,1.03540740494,1.25,0.75,0.75,0.927187083187,0.250695858196,0.931936921337,1,0.910590976479,0.2275,0.369192699193,0.690495690496,1,10.8345825826,1,0,0,False,False,False,False,False
g554_registry_00120,g554_c00120,coordinate_descent_lines,small,g554_pool_720166615145,0.416666666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,0.375,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00121,g554_c00121,flow_wait_progress_micro_sweep,tiny,g554_pool_888928845485,0.293333333333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.2,0.2,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00122,g554_c00122,lambda_cong_micro_sweep,tiny,g554_pool_604133001725,0.09,True,False,False,True,1.25,1.2,1.25,0.75,0.75,1,0,0.95,1,0.95,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00123,g554_c00123,flow_shield_beta_cap_sweep,tiny,g554_pool_613134180660,0.3075,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.9,1,11,1,0,0,False,False,False,False,False
g554_registry_00124,g554_c00124,cost_clamp_micro_sweep,tiny,g554_pool_798873117840,0.766666666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.8,9,1,0,0,False,False,False,False,False
g554_registry_00125,g554_c00125,rho_decay_micro_sweep,tiny,g554_pool_026436909497,1,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.915,0.935,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00126,g554_c00126,shrinkage_to_hand_from_risky,near_miss,g554_pool_566960092542,0.378152323693,True,False,False,True,1.25,1.28002388995,1.25,0.75,0.75,1,0.2,0.95,1,0.9392001216,0.2,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00127,g554_c00127,negative_controls_wide_random,wide_diagnostic,g554_pool_712054936207,5.2289048164,True,False,False,False,0.571263571264,0.89048039048,1.44891219891,0.279059029059,0.659045409045,0.466345966346,0.536780536781,0.907884807885,0.955262555263,1.22704272704,1.06156906157,0.580067780068,0.35127010127,0.888214638215,11.4092634093,0,0,1,False,False,False,False,False
g554_registry_00128,g554_c00128,one_factor_small_perturbation,tiny,g554_pool_288250162485,0.00688236313,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.00688236313,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00129,g554_c00129,two_factor_interaction,small,g554_pool_518522433084,0.345048213795,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.919716689092,1,1,0,0.383772083772,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00130,g554_c00130,trust_region_sobol_around_hand,medium,g554_pool_149405887128,0.804135129136,True,False,False,True,1.25,1.32640557641,1.25,0.75,0.75,0.89228969229,0,0.922424298674,1,0.930670680671,0,0.382879372879,0.803953835204,1,11.9674207174,1,0,0,False,False,False,False,False
g554_registry_00131,g554_c00131,trust_region_sobol_around_nearmiss,near_miss,g554_pool_703490536872,3.04058457044,True,False,False,True,1.25,1.75,1.25,0.75,0.75,1.03085911836,1.05336724087,0.907571686947,1,0.53323009712,1,0.367618867619,0.785484316734,0.95245996496,10.5767976768,1,0,0,False,False,False,False,False
g554_registry_00132,g554_c00132,cma_es_style_offline_candidates,near_miss,g554_pool_352991932406,1.09740744676,True,False,False,True,1.25,1.29729457728,1.25,0.75,0.75,0.934304200305,0.196216849967,0.9825,1,0.862844485223,0.2275,0.381554713155,0.798892788893,0.966034008034,11.4845332475,1,0,0,False,False,False,False,False
g554_registry_00133,g554_c00133,cross_entropy_elite_refits,near_miss,g554_pool_564816965099,1.92002290118,True,False,False,True,1.25,1.21382005382,1.25,0.75,0.75,0.94038025038,0.618456280956,0.96575975196,1,0.951560212226,0.795830458339,0.328284216684,0.797956739207,1,11.2178654118,0,0,1,False,False,False,False,False
g554_registry_00134,g554_c00134,coordinate_descent_lines,small,g554_pool_466387922799,0.15,True,False,False,True,1.25,1.4375,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00135,g554_c00135,flow_wait_progress_micro_sweep,tiny,g554_pool_139145386172,0.04,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.05,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00136,g554_c00136,lambda_cong_micro_sweep,tiny,g554_pool_508732290733,0.25,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.25,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00137,g554_c00137,flow_shield_beta_cap_sweep,tiny,g554_pool_692732272434,0.3475,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.95,1,11,1,0,0,False,False,False,False,False
g554_registry_00138,g554_c00138,cost_clamp_micro_sweep,tiny,g554_pool_755799384008,0.975,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.55,9.5,1,0,0,False,False,False,False,False
g554_registry_00139,g554_c00139,rho_decay_micro_sweep,tiny,g554_pool_070314086492,1.15,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,1,0.935,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00140,g554_c00140,shrinkage_to_hand_from_risky,near_miss,g554_pool_798292536124,0.269133694231,True,False,False,True,1.25,1.24108144909,1.25,0.75,0.75,1,0.175,0.95,1,0.949016039468,0.106522339456,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00141,g554_c00141,negative_controls_wide_random,wide_diagnostic,g554_pool_637545016644,5.67493796243,True,False,False,False,1.36684186684,1.50201850202,1.27042427042,0.683404433404,1.42265342265,0.423432423432,1.14164614165,0.924017724018,0.948397748398,0.840689340689,0.789126789127,0.673879073879,0.506491506492,0.59944034944,8.78625278625,0,1,0,False,False,False,False,False
g554_registry_00142,g554_c00142,two_factor_interaction,small,g554_pool_627899120615,0.0794023544047,True,False,False,True,1.25,1.25,1.25,0.75,0.75,0.939977702478,0,0.95,1,1.03938748939,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00143,g554_c00143,trust_region_sobol_around_hand,small,g554_pool_777125852826,0.425505144247,True,False,False,True,1.25,1.22457853708,1.25,0.75,0.75,1.02300486675,0,0.925775545776,1,0.972795447795,0,0.316149256149,0.787867631618,1,11.1910990661,1,0,0,False,False,False,False,False
g554_registry_00144,g554_c00144,trust_region_sobol_around_nearmiss,near_miss,g554_pool_861897160210,1.07248785635,True,False,False,True,1.25,1.19702833765,1.25,0.75,0.75,0.955442980443,0.405187070812,0.932885020385,1,0.965712665713,0.483692032617,0.333862623863,0.691617222867,1,10.6740809491,1,0,0,False,False,False,False,False
g554_registry_00145,g554_c00145,cma_es_style_offline_candidates,near_miss,g554_pool_943470753210,1.7358203142,True,False,False,True,1.25,1.26946755197,1.25,0.75,0.75,1.0669972505,0.666981299485,0.9175,1,0.779248405789,0.639297446405,0.383384095784,0.768377305877,1,11.4544581725,1,0,0,False,False,False,False,False
g554_registry_00146,g554_c00146,cross_entropy_elite_refits,near_miss,g554_pool_025448264214,0.942932181318,True,False,False,True,1.25,1.18896118521,1.25,0.75,0.75,1.02722212472,0.250374644125,0.981953582153,1,0.958739640829,0.223754106242,0.318854069654,0.705568864319,1,11.3648416988,1,0,0,False,False,False,False,False
g554_registry_00147,g554_c00147,coordinate_descent_lines,small,g554_pool_220243447281,0.5,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,1,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00148,g554_c00148,flow_wait_progress_micro_sweep,tiny,g554_pool_563089570806,0.186666666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.1,0.15,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00149,g554_c00149,lambda_cong_micro_sweep,tiny,g554_pool_993731313378,0.08,True,False,False,True,1.25,1.35,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00150,g554_c00150,flow_shield_beta_cap_sweep,tiny,g554_pool_555137069165,0.3875,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,1,1,11,1,0,0,False,False,False,False,False
g554_registry_00151,g554_c00151,cost_clamp_micro_sweep,tiny,g554_pool_642784365046,0.5125,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.85,9.75,1,0,0,False,False,False,False,False
g554_registry_00152,g554_c00152,rho_decay_micro_sweep,tiny,g554_pool_446179517349,0.9,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.98,0.94,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00153,g554_c00153,shrinkage_to_hand_from_risky,near_miss,g554_pool_026324164758,0.187323065356,True,False,False,True,1.25,1.25487146526,1.25,0.75,0.75,1,0.1,0.95,1,0.963240773519,0.1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00154,g554_c00154,negative_controls_wide_random,wide_diagnostic,g554_pool_256775064767,5.06564245314,True,False,False,False,0.453453453453,0.543562543563,2.10484085484,0.346345346345,0.97859047859,1.26991476991,0.0789763289763,0.924921024921,0.929067629068,0.58848008848,0.320386820387,0.653828653829,0.986126986127,0.637014637015,10.4143304143,1,0,0,False,False,False,False,False
g554_registry_00155,g554_c00155,one_factor_small_perturbation,small,g554_pool_856102100554,0.0267338892333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.04010083385,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00156,g554_c00156,two_factor_interaction,small,g554_pool_739403886613,0.0450199575223,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.0241778679279,0.95,1,1.02567766318,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00157,g554_c00157,trust_region_sobol_around_hand,tiny,g554_pool_741370806840,0.286196879955,True,False,False,True,1.25,1.23195104445,1.25,0.75,0.75,0.990546362421,0,0.963515515078,1,0.988338088338,0,0.335918900919,0.780151787964,0.976958439458,10.8152266277,1,0,0,False,False,False,False,False
g554_registry_00158,g554_c00158,trust_region_sobol_around_nearmiss,near_miss,g554_pool_111870413959,2.47118292512,True,False,False,True,1.25,1.22359458297,1.25,0.75,0.75,0.97706972082,1.05580544643,0.986831299331,1,0.911646217915,1.49488951022,0.378152418152,0.722380706756,1,10.6816734317,1,0,0,False,False,False,False,False
g554_registry_00159,g554_c00159,cma_es_style_offline_candidates,near_miss,g554_pool_640425696943,1.02456409787,True,False,False,True,1.25,1.29060732811,1.25,0.75,0.75,1.07217093717,0.266339407589,0.9825,1,1.0048586596,0.340087363575,0.316249491049,0.705421005421,1,11.3858314028,1,0,0,False,False,False,False,False
g554_registry_00160,g554_c00160,cross_entropy_elite_refits,near_miss,g554_pool_529917741794,1.5973456137,True,False,False,True,1.25,1.00069749252,1.25,0.75,0.75,1.06562168012,0.689290394293,0.9175,1,1.02428775706,0.300100694798,0.374277430677,0.802577073827,0.969156078156,11.5593397683,1,0,0,False,False,False,False,False
g554_registry_00161,g554_c00161,coordinate_descent_lines,small,g554_pool_718577718657,0.5,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,9,1,0,0,False,False,False,False,False
g554_registry_00162,g554_c00162,flow_wait_progress_micro_sweep,tiny,g554_pool_958255221292,0.0866666666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,0.9,0.025,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00163,g554_c00163,lambda_cong_micro_sweep,tiny,g554_pool_633925075407,0.45,True,False,False,True,1.25,1,1.25,0.75,0.75,1,0,0.95,1,0.75,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00164,g554_c00164,cost_clamp_micro_sweep,tiny,g554_pool_223796546023,0.720833333333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.6,10.25,1,0,0,False,False,False,False,False
g554_registry_00165,g554_c00165,rho_decay_micro_sweep,tiny,g554_pool_365616375382,0.65,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.96,0.945,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00166,g554_c00166,shrinkage_to_hand_from_risky,near_miss,g554_pool_984062205725,0.115737646025,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.0651808946383,0.95,1,1,0.0953893954713,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00167,g554_c00167,negative_controls_wide_random,wide_diagnostic,g554_pool_635586259885,6.97296018546,True,False,False,False,0.42796992797,1.41955591956,2.18697718698,0.133953883954,0.147572397572,0.286438786439,0.357326607327,0.936187936188,0.926528126528,0.979472479472,1.26775326775,0.106550506551,0.932885682886,0.379511629512,8.44497644498,0,0,1,False,False,False,False,False
g554_registry_00168,g554_c00168,one_factor_small_perturbation,tiny,g554_pool_455406632097,0.013249157,True,False,False,True,1.25,1.23343855375,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00169,g554_c00169,two_factor_interaction,small,g554_pool_358508031013,0.0532296157297,True,False,False,True,1.25,1.25,1.25,0.75,0.75,0.941026822277,0,0.95,1,1,0,0.35,0.767392704893,1,11,1,0,0,False,False,False,False,False
g554_registry_00170,g554_c00170,trust_region_sobol_around_hand,medium,g554_pool_833484921450,1.03245402619,True,False,False,True,1.25,1.14942021192,1.25,0.75,0.75,1.04464116964,0.0798652361152,0.910324682825,1,1.09909122409,0,0.410337920338,0.866046866047,0.93416995917,10.5741617992,1,0,0,False,False,False,False,False
