registry_row_id,candidate_id,registry_label,candidate_group,theta_cluster,source_candidate,source_context_key,bounded_updateparams,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g551_registry_551000339,repair5g551_theta_551000339,active_checkpoint_residual_00338,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000121,,True,1.25,1.4375,1.25,0.75,0.75,1,0.658657335496,0.95,1,0.911,0.637190744791,0.298,0.6935,0.757,10.421,1,0,0,False,False,False,False,False
g551_registry_551000340,repair5g551_theta_551000340,active_checkpoint_residual_00339,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000122,,True,1.25,1.4625,1.25,0.75,0.75,1,0.444897470429,0.95,1,1.15,0.827437852538,0.391,0.7965,0.948,11.987,1,0,0,False,False,False,False,False
g551_registry_551000341,repair5g551_theta_551000341,active_checkpoint_residual_00340,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000123,,True,1.25,1.3,1.25,0.75,0.75,1,0.545524114607,0.95,1,0.92,0.668539009439,0.213,0.6625,1,10.352,1,0,0,False,False,False,False,False
g551_registry_551000342,repair5g551_theta_551000342,active_checkpoint_residual_00341,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000124,,True,1.25,1.3125,1.25,0.75,0.75,1,0.538150758785,0.95,1,1.22,0.900646811327,0.265,0.521,1,10.497,1,0,0,False,False,False,False,False
g551_registry_551000343,repair5g551_theta_551000343,active_checkpoint_residual_00342,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000125,,True,1.25,1.2,1.25,0.75,0.75,1,0.737532883555,0.95,1,0.863,0.64746935651,0.349,0.877,0.915,12,1,0,0,False,False,False,False,False
g551_registry_551000344,repair5g551_theta_551000344,active_checkpoint_residual_00343,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000126,,True,1.25,1.45,1.25,0.75,0.75,1,0.617030691318,0.95,1,0.877,0.506810976171,0.3995,0.7105,1,12,1,0,0,False,False,False,False,False
g551_registry_551000345,repair5g551_theta_551000345,active_checkpoint_residual_00344,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000127,,True,1.25,1.2725,1.25,0.75,0.75,1,0.884,0.95,1,1.09,0.93,0.43995,0.69,1,10.9094441948,1,0,0,False,False,False,False,False
g551_registry_551000346,repair5g551_theta_551000346,active_checkpoint_residual_00345,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000128,,True,1.25,1.30625,1.25,0.75,0.75,1,0.939,0.95,1,0.967,0.9305,0.398875,0.689,0.845763357932,10.4491104871,1,0,0,False,False,False,False,False
g551_registry_551000347,repair5g551_theta_551000347,active_checkpoint_residual_00346,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000129,,True,1.25,1.3625,1.25,0.75,0.75,1,0.864,0.95,1,1.02,0.96,0.39575,0.906,0.782526715864,9.9902209742,1,0,0,False,False,False,False,False
g551_registry_551000348,repair5g551_theta_551000348,active_checkpoint_residual_00347,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000130,,True,1.25,1.41875,1.25,0.75,0.75,1,0.884,0.95,1,1.143,1.0125,0.372625,0.921,0.742290073797,9.67233146127,1,0,0,False,False,False,False,False
g551_registry_551000349,repair5g551_theta_551000349,active_checkpoint_residual_00348,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000131,,True,1.25,1.2725,1.25,0.75,0.75,1,1.061,0.95,1,1.049,0.933,0.3759,0.80475,0.947151314347,10.6922121016,1,0,0,False,False,False,False,False
g551_registry_551000350,repair5g551_theta_551000350,active_checkpoint_residual_00349,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000132,,True,1.25,1.30625,1.25,0.75,0.75,1,1.0865,0.95,1,0.8965,1.0465,0.39675,0.686875,1,10.412530254,1,0,0,False,False,False,False,False
g551_registry_551000351,repair5g551_theta_551000351,active_checkpoint_residual_00350,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000133,,True,1.25,1.3625,1.25,0.75,0.75,1,1.133,0.95,1,0.929,0.942,0.3685,0.84775,0.784756571732,9.92706050808,1,0,0,False,False,False,False,False
g551_registry_551000352,repair5g551_theta_551000352,active_checkpoint_residual_00351,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000134,,True,1.25,1.41875,1.25,0.75,0.75,1,1.0695,0.95,1,0.8745,0.9995,0.31825,0.746625,0.718134857599,9.47259076213,1,0,0,False,False,False,False,False
g551_registry_551000353,repair5g551_theta_551000353,active_checkpoint_residual_00352,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000135,,True,1.25,1.27,1.25,0.75,0.75,1,1.06,0.95,1,1.051,1.064,0.4142,0.847,1,10.9235330338,1,0,0,False,False,False,False,False
g551_registry_551000354,repair5g551_theta_551000354,active_checkpoint_residual_00353,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000136,,True,1.25,1.3,1.25,0.75,0.75,1,0.8975,0.95,1,1.0195,0.9595,0.4265,0.866,0.868800677767,11.0483325845,1,0,0,False,False,False,False,False
g551_registry_551000355,repair5g551_theta_551000355,active_checkpoint_residual_00354,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000137,,True,1.25,1.35,1.25,0.75,0.75,1,0.844,0.95,1,0.951,1.045,0.428,0.796,0.936601355534,10.991665169,1,0,0,False,False,False,False,False
g551_registry_551000356,repair5g551_theta_551000356,active_checkpoint_residual_00355,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000138,,True,1.25,1.4,1.25,0.75,0.75,1,0.9375,0.95,1,0.9665,1.0385,0.4055,0.87,0.702402033302,11.0149977535,1,0,0,False,False,False,False,False
g551_registry_551000357,repair5g551_theta_551000357,active_checkpoint_residual_00356,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000139,,True,1.25,1.245,1.25,0.75,0.75,1,0.936,0.95,1,1.033,0.914,0.4392,0.8295,0.980465648595,11.0266934999,1,0,0,False,False,False,False,False
g551_registry_551000358,repair5g551_theta_551000358,active_checkpoint_residual_00357,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000140,,True,1.25,1.2375,1.25,0.75,0.75,1,1.084,0.95,1,1.0225,0.889,0.329,0.66525,0.912664121486,11.2812337498,1,0,0,False,False,False,False,False
g551_registry_551000359,repair5g551_theta_551000359,active_checkpoint_residual_00358,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000141,,True,1.25,1.225,1.25,0.75,0.75,1,1.045,0.95,1,0.918,0.908,0.283,0.8415,0.811328242973,11.4004674995,1,0,0,False,False,False,False,False
g551_registry_551000360,repair5g551_theta_551000360,active_checkpoint_residual_00359,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000142,,True,1.25,1.2125,1.25,0.75,0.75,1,1.196,0.95,1,0.9035,0.982,0.349,0.72175,0.59599236446,11.7127012492,1,0,0,False,False,False,False,False
g551_registry_551000361,repair5g551_theta_551000361,active_checkpoint_residual_00360,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000143,,True,1.25,1.275,1.25,0.75,0.75,1,1.024,0.95,1,1.046,0.9,0.39625,0.72525,0.907996098148,10.9721132668,1,0,0,False,False,False,False,False
g551_registry_551000362,repair5g551_theta_551000362,active_checkpoint_residual_00361,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000144,,True,1.25,1.3125,1.25,0.75,0.75,1,0.923,0.95,1,0.967,0.948,0.281125,0.823625,0.798490245371,11.1357831671,1,0,0,False,False,False,False,False
g551_registry_551000363,repair5g551_theta_551000363,active_checkpoint_residual_00362,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000145,,True,1.25,1.375,1.25,0.75,0.75,1,0.962,0.95,1,0.825,0.978,0.35025,0.71125,0.781980490741,11.1595663342,1,0,0,False,False,False,False,False
g551_registry_551000364,repair5g551_theta_551000364,active_checkpoint_residual_00363,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000146,,True,1.25,1.4375,1.25,0.75,0.75,1,0.899,0.95,1,0.818,0.923,0.348375,0.647875,0.723470736112,11.4103495014,1,0,0,False,False,False,False,False
g551_registry_551000365,repair5g551_theta_551000365,active_checkpoint_residual_00364,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000147,,True,1.25,1.2675,1.25,0.75,0.75,1,1.023,0.95,1,0.938,0.903,0.25655,0.66,0.908897879206,10.9211404745,1,0,0,False,False,False,False,False
g551_registry_551000366,repair5g551_theta_551000366,active_checkpoint_residual_00365,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000148,,True,1.25,1.29375,1.25,0.75,0.75,1,1.047,0.95,1,1.0415,0.989,0.438375,0.828,0.893744698015,10.6188511862,1,0,0,False,False,False,False,False
g551_registry_551000367,repair5g551_theta_551000367,active_checkpoint_residual_00366,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000149,,True,1.25,1.3375,1.25,0.75,0.75,1,0.983,0.95,1,1.069,0.898,0.28175,0.839,0.85348939603,10.4397023725,1,0,0,False,False,False,False,False
g551_registry_551000368,repair5g551_theta_551000368,active_checkpoint_residual_00367,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000150,,True,1.25,1.38125,1.25,0.75,0.75,1,0.769,0.95,1,0.9855,0.937,0.461125,0.824,0.929234094045,9.9665535587,1,0,0,False,False,False,False,False
g551_registry_551000369,repair5g551_theta_551000369,active_checkpoint_residual_00368,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000151,,True,1.25,1.24,1.25,0.75,0.75,1,0.977,0.95,1,0.892,0.97,0.32445,0.69225,0.861827141388,10.9489083813,1,0,0,False,False,False,False,False
g551_registry_551000370,repair5g551_theta_551000370,active_checkpoint_residual_00369,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000152,,True,1.25,1.225,1.25,0.75,0.75,1,0.988,0.95,1,0.896,0.951,0.437125,0.735625,0.93406785347,10.5832709532,1,0,0,False,False,False,False,False
g551_registry_551000371,repair5g551_theta_551000371,active_checkpoint_residual_00370,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000153,,True,1.25,1.2,1.25,0.75,0.75,1,1.135,0.95,1,0.922,1,0.43025,0.73325,0.73313570694,10.1655419064,1,0,0,False,False,False,False,False
g551_registry_551000372,repair5g551_theta_551000372,active_checkpoint_residual_00371,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000154,,True,1.25,1.175,1.25,0.75,0.75,1,0.977,0.95,1,0.841,1.098,0.354375,0.813875,0.58920356041,9.93781285955,1,0,0,False,False,False,False,False
g551_registry_551000373,repair5g551_theta_551000373,active_checkpoint_residual_00372,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000155,,True,1.25,1.2275,1.25,0.75,0.75,1,0.926,0.95,1,1.073,0.912,0.2682,0.814,0.874874299933,10.8955602414,1,0,0,False,False,False,False,False
g551_registry_551000374,repair5g551_theta_551000374,active_checkpoint_residual_00373,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000156,,True,1.25,1.19375,1.25,0.75,0.75,1,1.0785,0.95,1,0.9995,0.9765,0.4055,0.828,0.887185749833,10.5854006036,1,0,0,False,False,False,False,False
g551_registry_551000375,repair5g551_theta_551000375,active_checkpoint_residual_00374,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000157,,True,1.25,1.1375,1.25,0.75,0.75,1,1.037,0.95,1,0.909,0.949,0.399,0.818,0.836371499666,10.0688012072,1,0,0,False,False,False,False,False
g551_registry_551000376,repair5g551_theta_551000376,active_checkpoint_residual_00375,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000158,,True,1.25,1.08125,1.25,0.75,0.75,1,1.2265,0.95,1,0.8565,0.9245,0.3625,0.868,0.7575572495,9.58120181084,1,0,0,False,False,False,False,False
g551_registry_551000377,repair5g551_theta_551000377,active_checkpoint_residual_00376,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000159,,True,1.25,1.27375,1.25,0.75,0.75,1,0.98106573355,0.95,1,1.015,0.960433669564,0.25795,0.816,1,11.002,1,0,0,False,False,False,False,False
g551_registry_551000378,repair5g551_theta_551000378,active_checkpoint_residual_00377,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000160,,True,1.25,1.309375,1.25,0.75,0.75,1,0.941164333874,0.95,1,1.028,1.02908417391,0.274875,0.799,0.8855,10.896,1,0,0,False,False,False,False,False
g551_registry_551000379,repair5g551_theta_551000379,active_checkpoint_residual_00378,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000161,,True,1.25,1.36875,1.25,0.75,0.75,1,0.791328667748,0.95,1,0.84,0.923168347819,0.43775,0.864,0.99,10.648,1,0,0,False,False,False,False,False
g551_registry_551000380,repair5g551_theta_551000380,active_checkpoint_residual_00379,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000162,,True,1.25,1.428125,1.25,0.75,0.75,1,0.736493001622,0.95,1,0.77,0.853252521728,0.491625,0.789,0.8865,10.584,1,0,0,False,False,False,False,False
g551_registry_551000381,repair5g551_theta_551000381,active_checkpoint_residual_00380,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000163,,True,1.25,1.23125,1.25,0.75,0.75,1,0.993908414834,0.95,1,1.024,0.88028806291,0.25675,0.734,0.94,10.894,1,0,0,False,False,False,False,False
g551_registry_551000382,repair5g551_theta_551000382,active_checkpoint_residual_00381,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000164,,True,1.25,1.203125,1.25,0.75,0.75,1,0.815271037085,0.95,1,0.9005,0.826720157275,0.256375,0.6845,1,10.8845,1,0,0,False,False,False,False,False
g551_registry_551000383,repair5g551_theta_551000383,active_checkpoint_residual_00382,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000165,,True,1.25,1.15625,1.25,0.75,0.75,1,0.68054207417,0.95,1,0.881,0.756440314551,0.29775,0.829,0.908,10.806,1,0,0,False,False,False,False,False
g551_registry_551000384,repair5g551_theta_551000384,active_checkpoint_residual_00383,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000166,,True,1.25,1.109375,1.25,0.75,0.75,1,0.671813111255,0.95,1,0.8205,0.798160471826,0.420125,0.8055,1,10.5455,1,0,0,False,False,False,False,False
g551_registry_551000385,repair5g551_theta_551000385,active_checkpoint_residual_00384,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000167,,True,1.25,1.2625,1.25,0.75,0.75,1,1.01069062394,0.95,1,1.06,1.04128806291,0.29885,0.81275,1,11.186,1,0,0,False,False,False,False,False
g551_registry_551000386,repair5g551_theta_551000386,active_checkpoint_residual_00385,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000168,,True,1.25,1.28125,1.25,0.75,0.75,1,0.979226559844,0.95,1,1.0525,0.813720157275,0.438625,0.718375,1,11.3215,1,0,0,False,False,False,False,False
g551_registry_551000387,repair5g551_theta_551000387,active_checkpoint_residual_00386,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000169,,True,1.25,1.3125,1.25,0.75,0.75,1,0.902453119689,0.95,1,1.025,0.828440314551,0.43225,0.73575,1,11.581,1,0,0,False,False,False,False,False
g551_registry_551000388,repair5g551_theta_551000388,active_checkpoint_residual_00387,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000170,,True,1.25,1.34375,1.25,0.75,0.75,1,0.708679679533,0.95,1,1.1235,0.750160471826,0.417875,0.812125,1,11.7715,1,0,0,False,False,False,False,False
g551_registry_551000389,repair5g551_theta_551000389,active_checkpoint_residual_00388,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000175,,True,1.25,1.26375,1.25,0.75,0.75,1,1.077,0.95,1,0.964,0.922,0.3082,0.8545,0.93942832876,10.7692121016,1,0,0,False,False,False,False,False
g551_registry_551000390,repair5g551_theta_551000390,active_checkpoint_residual_00389,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000176,,True,1.25,1.284375,1.25,0.75,0.75,1,1.0715,0.95,1,1.0795,1.0465,0.412,0.69975,0.841570821899,10.424530254,1,0,0,False,False,False,False,False
g551_registry_551000391,repair5g551_theta_551000391,active_checkpoint_residual_00390,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000177,,True,1.25,1.31875,1.25,0.75,0.75,1,1.048,0.95,1,0.916,1.043,0.377,0.7645,0.934141643799,9.96706050808,1,0,0,False,False,False,False,False
g551_registry_551000392,repair5g551_theta_551000392,active_checkpoint_residual_00391,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000178,,True,1.25,1.353125,1.25,0.75,0.75,1,0.9625,0.95,1,0.9145,0.9145,0.427,0.87325,0.827712465698,9.34659076213,1,0,0,False,False,False,False,False
g551_registry_551000393,repair5g551_theta_551000393,active_checkpoint_residual_00392,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000191,,True,1.25,1.2725,1.25,0.75,0.75,1,0.975846188864,0.95,1,1.085,0.923208958789,0.27745,0.69225,0.95,11.01,1,0,0,False,False,False,False,False
g551_registry_551000394,repair5g551_theta_551000394,active_checkpoint_residual_00393,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000192,,True,1.25,1.30625,1.25,0.75,0.75,1,0.854115472159,0.95,1,1.086,0.843022396972,0.280625,0.727625,0.933,10.834,1,0,0,False,False,False,False,False
g551_registry_551000395,repair5g551_theta_551000395,active_checkpoint_residual_00394,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000193,,True,1.25,1.3625,1.25,0.75,0.75,1,0.734230944319,0.95,1,0.941,0.807044793945,0.37725,0.88125,1,10.523,1,0,0,False,False,False,False,False
g551_registry_551000396,repair5g551_theta_551000396,active_checkpoint_residual_00395,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000194,,True,1.25,1.41875,1.25,0.75,0.75,1,0.617346416478,0.95,1,0.953,0.849067190917,0.379875,0.874875,0.989,10.394,1,0,0,False,False,False,False,False
g551_registry_551000397,repair5g551_theta_551000397,active_checkpoint_residual_00396,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000203,,True,1.25,1.275,1.25,0.75,0.75,1,1.02668974704,0.95,1,1.075,0.919901993496,0.25485,0.74275,1,11.166,1,0,0,False,False,False,False,False
g551_registry_551000398,repair5g551_theta_551000398,active_checkpoint_residual_00397,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000204,,True,1.25,1.3125,1.25,0.75,0.75,1,0.815724367607,0.95,1,1.065,0.88425498374,0.276125,0.727375,1,11.2195,1,0,0,False,False,False,False,False
g551_registry_551000399,repair5g551_theta_551000399,active_checkpoint_residual_00398,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000205,,True,1.25,1.375,1.25,0.75,0.75,1,0.658448735215,0.95,1,1.157,0.85150996748,0.32125,0.82675,1,11.535,1,0,0,False,False,False,False,False
g551_registry_551000400,repair5g551_theta_551000400,active_checkpoint_residual_00399,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000206,,True,1.25,1.4375,1.25,0.75,0.75,1,0.651173102822,0.95,1,1.14,0.83676495122,0.310375,0.835125,0.932,11.6665,1,0,0,False,False,False,False,False
g551_registry_551000401,repair5g551_theta_551000401,active_checkpoint_residual_00400,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000211,,True,1.25,1.25,1.25,0.75,0.75,1,0.944,0.95,1,0.985,0.966,0.367,0.733,0.919940301005,11.0014414245,1,0,0,False,False,False,False,False
g551_registry_551000402,repair5g551_theta_551000402,active_checkpoint_residual_00401,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000212,,True,1.25,1.25,1.25,0.75,0.75,1,0.912,0.95,1,1.084,0.91,0.289,0.813,1,10.8166035612,1,0,0,False,False,False,False,False
g551_registry_551000403,repair5g551_theta_551000403,active_checkpoint_residual_00402,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000213,,True,1.25,1.25,1.25,0.75,0.75,1,1.065,0.95,1,0.961,0.975,0.326,0.728,0.894701505026,10.7032071225,1,0,0,False,False,False,False,False
g551_registry_551000404,repair5g551_theta_551000404,active_checkpoint_residual_00403,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000214,,True,1.25,1.25,1.25,0.75,0.75,1,1.012,0.95,1,0.906,1.055,0.397,0.691,0.820052257539,10.5158106838,1,0,0,False,False,False,False,False
g551_registry_551000405,repair5g551_theta_551000405,active_checkpoint_residual_00404,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000215,,True,1.25,1.25,1.25,0.75,0.75,1,0.945,0.95,1,1.093,1.022,0.403,0.675,0.945405293189,10.8206433027,1,0,0,False,False,False,False,False
g551_registry_551000406,repair5g551_theta_551000406,active_checkpoint_residual_00405,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000216,,True,1.25,1.25,1.25,0.75,0.75,1,0.905,0.95,1,0.919,1.08,0.386,0.732,0.977013232974,10.6536082568,1,0,0,False,False,False,False,False
g551_registry_551000407,repair5g551_theta_551000407,active_checkpoint_residual_00406,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000217,,True,1.25,1.25,1.25,0.75,0.75,1,1.094,0.95,1,0.962,0.97,0.372,0.702,0.984026465947,10.2792165136,1,0,0,False,False,False,False,False
g551_registry_551000408,repair5g551_theta_551000408,active_checkpoint_residual_00407,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000218,,True,1.25,1.25,1.25,0.75,0.75,1,1.026,0.95,1,0.907,0.942,0.421,0.698,0.819039698921,9.80982477035,1,0,0,False,False,False,False,False
g551_registry_551000409,repair5g551_theta_551000409,active_checkpoint_residual_00408,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000219,,True,1.25,1.25,1.25,0.75,0.75,1,1.03,0.95,1,0.968,1.092,0.382,0.657,0.959527737945,10.9467583805,1,0,0,False,False,False,False,False
g551_registry_551000410,repair5g551_theta_551000410,active_checkpoint_residual_00409,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000220,,True,1.25,1.25,1.25,0.75,0.75,1,0.912,0.95,1,0.985,0.957,0.446,0.694,1,10.7183959512,1,0,0,False,False,False,False,False
g551_registry_551000411,repair5g551_theta_551000411,active_checkpoint_residual_00410,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000221,,True,1.25,1.25,1.25,0.75,0.75,1,0.95,0.95,1,0.904,0.913,0.392,0.768,1,10.5177919024,1,0,0,False,False,False,False,False
g551_registry_551000412,repair5g551_theta_551000412,active_checkpoint_residual_00411,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000222,,True,1.25,1.25,1.25,0.75,0.75,1,0.95,0.95,1,0.976,0.962,0.29,0.76,0.966458034584,10.2851878536,1,0,0,False,False,False,False,False
g551_registry_551000413,repair5g551_theta_551000413,active_checkpoint_residual_00412,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000223,,True,1.125,1.175,1.175,0.675,0.675,0.9,0.866,0.945,0.99,0.864,0.921,0.238,0.648,0.872,10.633,1,0,0,False,False,False,False,False
g551_registry_551000414,repair5g551_theta_551000414,active_checkpoint_residual_00413,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000224,,True,0.9375,1.0625,1.0625,0.5625,0.5625,0.75,0.652,0.9375,0.975,0.939,0.663,0.2255,0.643,0.7675,10.285,1,0,0,False,False,False,False,False
g551_registry_551000415,repair5g551_theta_551000415,active_checkpoint_residual_00414,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000225,,True,0.625,0.875,0.875,0.375,0.375,0.5,0.436,0.925,0.95,0.787,0.448,0.081,0.574,0.591,9.524,1,0,0,False,False,False,False,False
g551_registry_551000416,repair5g551_theta_551000416,active_checkpoint_residual_00415,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000226,,True,0.3125,0.6875,0.6875,0.1875,0.1875,0.25,0.314,0.9125,0.925,0.547,0.348,0,0.343,0.4025,8.774,1,0,0,False,False,False,False,False
g551_registry_551000417,repair5g551_theta_551000417,active_checkpoint_residual_00416,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000279,,True,1.25,1.25,1.25,0.75,0.75,1,0.817,0.95,1,0.909,0.923,0.287,0.712,1,11.053,1,0,0,False,False,False,False,False
g551_registry_551000418,repair5g551_theta_551000418,active_checkpoint_residual_00417,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000280,,True,1.25,1.25,1.25,0.75,0.75,1,0.953,0.95,1,1.045,1.019,0.438,0.781,1,11.019,1,0,0,False,False,False,False,False
g551_registry_551000419,repair5g551_theta_551000419,active_checkpoint_residual_00418,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000281,,True,1.25,1.25,1.25,0.75,0.75,1,1.035,0.95,1,0.954,1.014,0.253,0.832,0.904,10.921,1,0,0,False,False,False,False,False
g551_registry_551000420,repair5g551_theta_551000420,active_checkpoint_residual_00419,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000282,,True,1.25,1.25,1.25,0.75,0.75,1,1.25,0.95,1,0.932,0.943,0.405,0.828,1,11.017,1,0,0,False,False,False,False,False
g551_registry_551000421,repair5g551_theta_551000421,active_checkpoint_residual_00420,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000283,,True,1.25,1.25,1.25,0.75,0.75,1,1.029,0.95,1,0.964,0.883,0.261,0.702,1,11.089,1,0,0,False,False,False,False,False
g551_registry_551000422,repair5g551_theta_551000422,active_checkpoint_residual_00421,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000284,,True,1.25,1.25,1.25,0.75,0.75,1,0.922,0.95,1,0.901,0.867,0.337,0.732,1,10.915,1,0,0,False,False,False,False,False
g551_registry_551000423,repair5g551_theta_551000423,active_checkpoint_residual_00422,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000285,,True,1.25,1.25,1.25,0.75,0.75,1,1.036,0.95,1,0.928,1.144,0.288,0.849,0.947,10.954,1,0,0,False,False,False,False,False
g551_registry_551000424,repair5g551_theta_551000424,active_checkpoint_residual_00423,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000286,,True,1.25,1.25,1.25,0.75,0.75,1,0.95,0.95,1,1.06,1.166,0.404,0.783,0.933,10.942,1,0,0,False,False,False,False,False
